Speaker 1:          00:00:02       Three, two, one.

Speaker 2:          02:19:44       It wasn't right. Wasn't rash comic. Yeah. Guy branham's of his name, whatever. We worked it out online. He was friendly afterwards and he apologized and I apologized. right, right, right. It was one of those things where it's like people do get, tend to feel like they're allowed to get upset. You're talking about something that you don't have experienced death. I know. Even if it's something to discuss it, it's ridiculous, right? You're not allowed to try and figure it out. Well, that's what learning is. That's what learning is coming from something that you don't know anything about and asking questions and having a discussion about it. THat's when you know something's bullshit. When you're not allowed to talk about it, you're not even allowed to talk about it. You can't discuss even politely, respectfully talk about it. Well then your thing is bullshit. You know you have no argument.

Speaker 2:          02:20:28       You have no side. Well, there's always this thing, right, and it's. This is a big thing in certain circles when it comes to disenfranchise people or you, you hear it when it comes to gender and sex. You hear it like, you know, you should like one of the wonderful things that male feminists love to say. I'd love to say, just shut up and listen to the women. You need to shut up and listen to women. Well, that's crazy. You never shut up because even if you're being respectful, someone says something and you would like them to clarify or are you confused? Or maybe you have some information that may they might not be aware of that might change their thoughts on things like being engaged in the conversation with someone is not necessarily a negative thing, but everyone is assuming that if you're not a girl, you shouldn't talk about girl issues.

Speaker 2:          02:21:12       You shouldn't hAve any perspective. Yeah. If you're not a part of the world of girl, if you're not a guy, if you're gay, if you're not straight, if you're not, you shouldn't talk about it. So what you're saying when you're asking people not to talk about is you're saying it. It'd be better if this whole, that whole, your whole part of the population stays ignorant of what's going on and we just listened and we just stay where. Listen, I'll tell you. Right. You just listen. I'll tell you. That's crazy. That's completely insaNe. Well, it's a power thing is what it is and when certain things developed too much social clout, when subjects hit hit this critical mass of social clout, but like when the whole bruce jenner thing was going on, when you had to say that she was beautiful and you had to say that you accepted it, you had to say it was amazing.

Speaker 2:          02:21:52       Wasn't she? Just a fucking kardashians. Just a little while ago is a ridiculous, insane family. Wasn't this guy like the dumbest one on the show? Like right? What just happened? Right? He's got just push a lady into traffic with his car because he wasn't paying attention to kill her. If we don't Pay attention to that, but we pay attention to this whole gender change. It's going to give. It's going to make you give a pass to all that other behavior and it'll make you seem like a really progressive and open minded person if you say all the right things. Tom, papa, what's your opinion? Well, let me just say, I think she's very brave and she's beautiful and a hero, but

Speaker 4:          02:22:26       the hero hero. You know what I kept doing with my daughters to a to drive them crazy. They were living in 14. We're watching the oscars. Anyone that came on was a little chubby, male or female. I would just say, oh my god, look at him. He's so brave. Oh, look at her. She's. She's so brave. My $5. That's just a new way to say to you, your thinks she's fat. No, I think. Look at that. I mean, she's wearing that dress on tv dad. My five year old doesn't give a fuck. My five year old, she will. She's six now, but when she was five, she was watching caitlyn jenner, my youngest. She just say she was watching caitlyn jenner on tv and she goes, daddy, why does that?

Speaker 2:          02:23:02       Well, dress and makeup like that. She's like shaking her head. She goes, why is that man wear dress and makeup like that? I go, I don't know. That's how he or she identifies as a. She now she turns from a man into a woman and she just looked at me and she just like leaned her head back and raised her eyebrows. She walked away, I was like, dead kid, just she left the room. She just left the road. She's like, bitch, please, without saying it. She said, bitch, please. She pulled her chin closer to our chest, lifted her eyebrows up the fuck outta here. You just told me that that man turned Into a woman. I know. It's a man. I'm looking at her. It's a man. Daddy, daddy, why does a man have a dress on him? He got and I was like, well, she used to be a man, but she became a woman.

Speaker 4:          02:23:50       I liked her. Walking out of the room is kind of blaming you too. like all you adults that are a mess. You are retarded. That can't even happen. I'm six and I know it can't happen or five time, daddy. I'm not stupid. I'm stupid. Okay. Yeah. This is some santa claus bullshit. You're fucking running by me. I'm supposed to think the tooth fairy comes, sneaks under money under my seat. The Whole thing is. This is so funny. I mean that, that is a big part of what the, uh, election was about. Talking you making a say in things or just letting things be real well, it goes in cycles. We go one way and we go the other way. That's what it is. It's just like we got tired of people going so hard politically. Correct, but you see how there's progress now. Like we were talking about school.

Speaker 4:          02:24:35       Yeah, exactly. I mean you can't. I mean that's good. People would walk into our schools, kids will walk up to other kids that were kind of slow. What are you retarded like right to their face. Look at him. He was a sped. He's retarded. That doesn't exist anymore and I think it still exists. It just exists less and not when your kids go to school in comparison to where you go to school, I mean a bit of a unified and you're hanging out in compton. I bet you see some bad shit in school. Probably. This is probably some bad shit's still going on in a lot of schools. A lot of kids are getting bullied and people understand the consequences of that now. like you're scared to go to class cause someone's gonna hit you, scared to go to class. Someone's beat new. But bullying was just part of life, wasn't bullying, it was just life back then, but it wasn't bullying and it did ruin people's lives did, but nobody called it out. No adult would you out with it? No,

Speaker 3:          02:25:24       it's just the way it went. You have to learn how to take care of shit and everyone was being bullied by somebody else. It was a. It was dog eat dog. It was, you know, I don't know. I think that you're right. I mean the politically correct thing. There's swings that way and you're left with some good stuff and everybody adjusted and then it goes too far and you start to go after things that don't affect a lot of people and then people get fed up by. well those. The thing is those people that goes too far that go too far with all that politically correct stuff,

Speaker 5:          02:25:53       right? They're almost always emotionally unbalanced, so given enough time they will reveal themselves to be either crazy or power hungry or like really like a big part of that whole social justice warrior movement is really about shaming people, like expressing anger, attacking people, gaining power, punching people that disagree with you, like punch, fascist punch, punch nazis like being aggressive about it and that somehow or another, this is a good thing as if because they're so delusional and so detached from real physical violence that they have this idea that you just going to go out there and push these people and take it back. No, They're gonna show up with guns. You fuck like this is how wars get started to escalate. You try to control people. You pushed too far. You're not kind. Instead you're shaming people. You're creating bad feelings and aggression, like they've got this juvenile idea about confrontation, that it just goes out there and it never comes back to you. It always comes back. Good luck. Yeah, it comes back. It comes back.

Speaker 3:          02:26:55       Yeah. Now it's. It's people are. I think striving for kindness is a good thing. I really think that trying to be nice to people. There's nothing wrong with that. No, but then if you're trying to be so nice that now you're the aggressor, you've gone over the side of the cliff

Speaker 5:          02:27:16       100 percent and that's what happens when people do that. So far left. They go around the fucking equator and they wind up on the right. I mean, right? It just happens. You become a fascist to fight off the fascists, so it happens round and round. They go and the people that are effective with it, one of the things that's happening is they outdo each other. They feed off of each other, they play to each other. They're playing to the room and they ramp it up so they know that there's other people that agree with them and then they see how far they can take it and the further you could tell you like, oh my god, mike is so hardcore. Holly's not as hardcore as paul. Paul's out there struggling. He's in Guatemala right noW. You know what I mean? It's like they. They Pushed so hard like this social justice front that they're doing it for each other and imPressing each Other and impressing these communities of people that get together and then somewhere along the line they forget how cruel there being two people who disagree with them. Yeah, they're being vicious and nasty and uh, trying to shame people and write blogs about them and attack them and videos and they do not realize that while they're doing this, they're just setting a process in motion that is unavoidable. You putting out

Speaker 2:          02:28:22       negative and it'S going to come back and you will not only that, you're going to feel personally the effects of all that stuff. Like when you're shitting on people, you ruined someone's life with some hate blog or something like that. And tHen that person attacks you and toxic. Yeah. And people are gonna know that you did that. So they're going to want to come back to you. They're going to feel that you put something out there so they're going to root for something. Come back your way or oh, I don't know how people survive that way. I really game. That's their game because they don't have a real physical conflict. Conflict comes. Then they probably came from families where they like to fight a lot and it was like they're kind of built for that. There's no sensitivity to get programmed. Yeah, it's a strange existence.

Speaker 2:          02:29:04       Well, we've all been in arguments before and we've all had that feeling after. It's over that gross feeling of the conflict, feeling like, oh, I hate this. Like how did I get sucked into this again? Like what did I do? Like why did I react like that? Like why am I here? And there's people that have that feeling and they're constantly trying to avoid those situations, but they still come up occasionally and then they feel even woRse when they come up. For me, conflict today feels so much worse than conflict felt like 10 or 15 or 20 years. Have you personally? Yes. When I'm involved in conflict, I'm so much more sensitive to how people feel than I used to be. Twenty years ago. If I was in an altercation with someone, I would like to go fuck yourself by. Really. I'd walk away like it was nothing really think twice and then as I got older I'd always think like, how am I coming off to that person?

Speaker 2:          02:29:51       Like maybe I could've handled it better. Like maybe tHe communication if I was just more calm initially they would have been more calm. We could have laughed it off, you know, like a kid in the pool hall. But the kid in the pool hall was not a threat and he was a young kid and I saw and I was like, what are you doing? You're going to get hurt. Like, don't do that. But this, this, um, as I get older, I. This is revelation that a lot of what we get into a lot of these confrontations and arguments and disputes and a lot of negativity is avoidable. Like it's not worth, it's not worth the attack. No, it's not. It's a. I always felt that way, that it's a little more zen. Like to let it go with it. And uh, and then, um, my buddy was saying, no, you're more like codependent.

Speaker 2:          02:30:38       You are like, you are a, you're trying to make other people happy to a point where it's a negative for you. Yeah, yeah, yeah. Know what I mean? Like when you were talking about you being 20 and just being like, go fuck yourself. It's like I never had that and I always, I was always a little envious of that. I had too much of it like being on the road and somebody cuts you off and it's just like you feel so bad and you're like, if someone gives you the finger, it's like I carry that with me all day. It's such an upsetting integrate set. I would still get me wrong. I was totally upset all day. Yeah. But I wouldn't feel bad. Right. I'd be like that fucking piece of shit. Like what I would that. Yeah. Yeah. I wouldn't feel bad that like, ah, I could avoid that confrontation.

Speaker 2:          02:31:23       Right. It wouldn't feel that I'd have a stupid way of looking at it where instead of like being philosophical about my own role in having this take place in my own inability to manage the communication header. Yeah. How To handle it. It's like everything else, like you get better at catching balls, you know, like some dudes are way better at catching a baseball than you. RigHt. And if you go out and try to catch that baseball, you couldn't be caught. it was out of my hands, but meanwhile someone who's way better at it but just snatch it out of the sky and be like, I got this easy, easy out. You know what I mean? Yeah. It's essentially the same thing when you're communicating with people. If you're, if you're not good at communicating, you have these awkward moments and you are as much responsible for someone else getting paid even if they did something wrong, like you're as much as responsible for it going bad as they are in a way.

Speaker 2:          02:32:13       IT's a difficult thing because you can sometimes be very aware of it and very sensitive to people and try and make everything cool. And then somebody says something or does something and you're, there's something inside us that just flares. It just like specially with booze. Yeah, yeah. it's just like, no, you know, you know, and it catches you by surprise. It's like, yeah, and then, but the problem is when it catches me by surprise, I'm always like, oh my god, my mouth is moving faster than my brain here. I'm just saying aggressive things and I don't. I'm not. Haven't thought this through like that. People do do that and then you're like, oh shit. Better be poised for violence. So you're look like your brain's on. Then the communication skills are even worse because I'm not really thinking about communicating. I'm thinking if I feel like you're moving in my direction too quickly, I'm going to act right now.

Speaker 2:          02:33:02       So we're, we're in this stage. Do you? Because I was. Do you have, because you know violence or you know fighting, you have been trained in it. You know it. You've lived aspect of it. Does it put you more on alert physically when you're out in the world? I've seen people get punched. I've seen people geT punched with. I didn't expect to get punched. I've seen people get sucker punched and knocked unconscious. It's fucking terrifying, but I'm saying people do do it. I know the consequences of it. Nobody. so do you. When you walk around the street, are you more, are you, are you looking for violence more than someone that wasn't trained? Not to, not to engage in. I know what you're saying. No, no. You. Are you aware of it happening? I'm definitely. I definitely try to be aware when there's men and they're drinking when whenever there's men and they're drinking or if you're in a poor neighborhood like we were talking about, you know, being outside of a resort in Mexico and you see the military and you realize why it's there. I jusT think that for the most part you're safe like almost everywhere and it's being a man, especially if you're a woman, be a very different thing because you have two things going on yet. One, the majority of the People around you that are men can overpower you and to the majority of people that are men might fuck you. Right. You know, I mean if you're already active woman in

Speaker 4:          02:34:18       particular and you're walking around, you have a nice body, like you're juSt a god damn asshole target. It's everywhere you go click. He put those yoga pants on those lululemon's. Yeah, it was a fuchsia, oh my god, pants. And you got that big juicy ass and you're walking down the mall, you're going to get bombed on. It's going to happen. Are you saying when I'd wear it? Yeah, juicy guy. But when you're, you're, when you're not in those heightened situations, you're not thinking no. right. But when people get inflamed, I get super nervous because it's similar to the gun thing. It's similar to like, well, it is a gun. Well, if you have a gun, you're living. Your reaLity is different. Right? Right. Well there's that. But there's also like when people get upset and you know, we were talking about things ramping up, like the momentum of them gets away from you and then you're saying things you haven't thought out yet.

Speaker 4:          02:35:08       People make actions that they haven't thought out yet and you're a reasonable guy. And um, I tried to be pretty reasonable and if I'm saying this and I'm admitting to the emotions can get carried away, especially when there's danger involved, I can get to saying things that I should have probably never said. It just got away from me. What about an idiot, what an idiot who had been abused as a child would have been an idiot, has been beaten and abused as a child and it is almost like feels like they're at such a deficit of love and they were owed so much violence that they're very caPable of inflicting violence on random people for no reason. It's just how they're programmed. yeah, and that goes back to what we're talking about earlier about real leaders. If we had a real leaders in real direction in this country, we would.

Speaker 4:          02:35:47       We would fix the educational system in these Bad neighborhoods and spent a ton of money to try to rejuvenate these neighborhoods or have some sort of a plan to eliminate crime, to reduce crime rather to to make it safer. And you got to start with kids when they're really, really young. Yeah. I can't wait until they're 16, 17 and go in and just throw some money at it and expect it to. You've got to work. You've got to just dump tons of money into it. You know, the private sector is the thing that's do that, does that more than more than a couple, but what they, or even the nonprofits like I did this gig last night when I was saying with common last night, it was this group called the group. So did You just stand up? I did stand up and hosted the whole night and uh, it's all about kids.

Speaker 4:          02:36:32       It's in la and it's all about helping autistic kids, kids with special needs and you just watch. It's such a nice thing to see all these people donating money, spending the night to support this school, that this woman's passion just purely to help autistic kids survive and find a way in the world. That's awesome. I like those kind of efforts. When you see like bill gates giving all of his money, there's sourcing does the opposite of what bill gates, just trying to find programmers for windows 30, seen them now and it's like autistic kids, they fucking wicked programming. Just sit in front of a computer breaks, just give him coffee. He calls it a camp, but it's reallY the back of microsoft. Come on, do I can't

Speaker 5:          02:37:16       believe you. Do you know that ones and zeros can represent computer language. What does that mean? This is interesting. Show me more. So your parents, you want to live with me? Kenny. You can stay in the place where I keep my submarine. Wow. Interesting. How does it propelled? You could pound when you get them,

Speaker 3:          02:37:36       but it really is pretty hopeful when you see these, these private groups with a lot of money, like pushing it. Well the government doesn't do it anyway.

Speaker 5:          02:37:44       Feeling anYtime. You know, if someone's doing something nice, that feeling, that feeling of oh, a person's doing a nice thing to see what the pope said about panhandlers and sweet that you can fuck them. Like your four kids, you know, you've read it. No, this, this pope is antiquing and he's not like that last guy.

Speaker 3:          02:38:03       No, he's. Yeah, he's totally not into it. No. What did he said that, uh, he said, you know, in the question of whether you should give or not. Uh, it always comes up and you think, well, what is he going to use? The money on him is just for drugs or is it a, is it, am I doing it just to make myself feel better? All these kinds of questions come up when you pass someone who's asking you for money and he said there's nothing. There's never anything wrong with giving. There's, there's never anything wrong with giving to someone who's asking. They're asking for some reason as a human being, it's okay to give, and I thought that's great, and then I thought, but when he's not taking into consideration is, but then what about the guy? Then you walk a block and there's another guy and another guy, you run out of money, you run out of money, or you vaden decide, now I gave to that guy and you're still in that space of, no, I'm a good person, but you still have to go through all that stuff in your head.

Speaker 5:          02:38:59       good point, right? Yeah. When did you decide? Yeah. at what point does it stop? I'm good enough. He got the pope has never been to santa monIca. Oh, that's right. You know what I mean? It's right. One after the other. Those homeless dudes backpacks. Yeah. Dogs. Almost dudes with dogs are the weirdest. Like you are not winning anything. You fuck? How are you feeding your dog? Never roof. It's so shitty. It's totally shitty, but it's also broken people. It's like, well, who raised that guy will a guaranteed. It wasn't some really awesome dad like tom papa and some really nice neighborhood and everybody loved them and there's a lot of family and friends around and know our times. Hard tImes. My heart fucked up times. Yeah, it's hard being a person even if you're just normal, if you're just. It's hard to keep it together. It is, man. It's hard fOr everybody. For all of us, and it's hard for a bunch of reasons and one of the biggest reasons is that the reality of being a human being does not make sense. It just doesn't. Right? Well, you need a job to do. You gotta keep yourself busy. That's the only way. Otherwise you start thinking, oh, here I am clinging to this balls. It hurdles through infinity, right? You got to bring them up. The news, when I remember like when your kids first show up, some of first things toys

Speaker 4:          02:40:14       are like kitchen sets and and work benches and [inaudible] and they just gravitate to it and want to do a project and they make together fake breakfast and bring it over to you and give it to you. They want to be busy. You want your head to do something. You have to feed your brain some activity. You really do tv, no dangerous. It doesn't have to be something big either. It could be something small, just be into something and that's why tv so dangerous because you can live your whole life without ever developing any interest. That's right. Going from show to show to show and your mind is now occupiEd, occupied on some other actions, extraneous actions. They're not even in your immediate vicinity. It's a positive thing. When people ask me if I've seen this show, I don't know what we just binge it. you've got the more shows.

Speaker 4:          02:41:05       I say, I haven't seen it means I'm doing something right. one show. do you have a role? Ira? Allow myself one show that I'm watching. Oh, that's a good, that's a good role right now it's house of cards, which is great because I just got into it a little bit ago. I'm only on season three and it was like two whole seasons to watch. Right. That's good. That's a good spot. Shows good. So I'm wondering if I watch an hour of tv a night. That's good. That's a lot. That's plenty. That's a lot. I uh, yeah. I can't, you should be doing something else. I need to do more shit though, you know, but I'm feeling right now. I need to do something new. Oh yeah, I am. I'm like, I'm, I don't know. I'm not, I don't feel like I'm stagnant because I'm constantly in motion. It's all very positive and I appreciate all the good things that are happening and I appreciate all the people that enjoyed the podcast and the comedy shows and all that stuff.

Speaker 4:          02:41:55       But man, right now I feel like I need to wrap my brain around something fresh and novel. New. Have you ever tried baking bread? Not interested. So what do You need it? It's what you can give your kids. Did my kids shit that I won't even eat bread? Tastes awesome. I would, I would do bread like once a week. It isn't maybe a cook bread on sunday. It's a great mental. Uh, it is that thing that I found like I was kind of the same way and it kind of gave me. I'm not saying this to be bright, but some kind of thing like that where it's something that grounds you. I think I'm going to write a book. Yeah, that's a good api. Gearing up for that over the last couple of days. Thinking I need like some sort of a project to wrap my head around, other than all the shit that I'm already doing. I'm writing one right now. I have a deadline in may. How many pictures isn't it there better be alive. I'll read both pictures right now. It would have to have a lot of pictures. That's a photo shoot. You and me.

Speaker 4:          02:42:57       We're at a podcast. Why are there 20 pictures of you and joe rogan? We need to fill pages out of my check. Please. Wasn't writing a lot though. You said 200 pages, 200 pages. Fuck you. That would be perfect. It's a bear to do blogs all the time and I think it. Yeah. I live very least. I'm gonna start writing blogs again because I. You should do a book. I don't want. I'm not trying to talk you out of it. I would see it as a fan and a friend would like to be joe rogan bootcamp. I'm going to lie about everything. We make up stories. I'm going to make journalism book where I'm going to have like some aspects of my life and then it'll be like. Remember when chuck woolery, not chuck woolery, chuck barris barris. They did a whole movie about him being an assassin for the government. He was part of the guy. He was the host of the gong show and killing people for the cia. I'm gonna do that. I'm going to like have most of real stories of like my childhood intertwined with like murderers and werewolves and fucking that's a great call it truth or not. You see this fucking latest shit.

Speaker 5:          02:44:00       A wiki leaks saying that the cia has access to all of our phones vault. Seven leaks today. Yeah. What is looked through it yet? Pull up a full. Because edward snowden was saying that it's not whether or not they can access where they have access to your ink encrypted shit. It's like they've hacked android and ios, like they get into android and ios. So if you're some. But here's the thing, they're saying they use it for espionage. right. So like if the russians are here, they want to find out what they're up to. You could hack into their phone and get their data. They are doing it too. So like if, if somehow or another we stopped the cia from doing it. Right. Here's the question, would you want. If Russia is doing it in china's doing and North Korea and then all of a sudden the cia can't do it anymore, aren't they at a disadvantage?

Speaker 5:          02:44:48       Yeah. Yeah. That seems. That seems like we don't know what the fuck we're doing psa. This incorrectly implies the cia hack those apps, these apps, ford slash encryption, but the doc show ils ford slash android or what got hacked, a much bigger problem, so still working through the publications, but what wikileaks has here is a genuinely is genuinely a big deal, looks authentic, see, but I just, I feel like we have to be very careful if other people are doing things right. So like if you talk to people in the intelligence community, and I don't talk to a lot of them, but I have talked to a few, well they will tell you is you have to understand that what the majority of the american public thinks is going on in the world and what their motives are and what kind of espionage and fucking dirty tricks take place. It's way worse than you think it is your way. Lucky that you're sheltered from all this stuff and they're just, there's some bad fucking things that are going on in the world and one of those things is what you're looking at in Russia right now is like an emerging superpower run by a dictator. Yeah. And anybody who opposes him winds up dead. Yeah. Have you seen all those fucking russians that have wound up dead recently? They're attached to these leaks. There. Wasn't there? Like what's the latest count? Six yesterday. I don't know if it.

Speaker 4:          02:46:10       I think there was a shepherd one yesterday that died. Just taking people out. People would just mysteriously getting whacked. And they're billionaires. Oh really? Yes. They're whack. And billionaires. Jesus. They're just whacking people, you know too much. Oh yeah. Come fish. Let's go fishing. These guys are disappearing. They're not fucking around. Tom. Papa, do you think that control? Do you think that they, uh, did they look at that? Russian diplomats keep dying unexpectedly. Look at his face. Holy shit. He just terrifying to me is terrifying. He's like one of those help pigs. We want to think that the world, the world has learned from hitler and stalin and mussolini. The world's learn. they're not going to do that again. I don't buy that. No. The number. what they say. The number one it says on here, six have died since november. This was. So does it make you more frightened that they were interfering in our election? well,

Speaker 5:          02:47:02       they certainly were aware of what was going on and they certainly had access to some documents about the dnc. The what? What concerns me is people that are ignoring. Although that is an issue for sure, right? But they're ignoring that. What they did was they let us know about some horrible shit that the democrats were up to where they were rigging the primaries and fucking over bernie sanders because he was too powerful and too dangerous to hillary clinton. So they concluded, they all used, they, they, they conspired rather, and they all use their influence to fuck over bernie sanders and then saying that the russians hacked the election because they exposed that the democrats are a bunch of cheat and creeps is kinda disingenuous because yes, they did hack the election because they did release some of that information so they did have an impact on it, but that impact was essentially the truth and something that we really deserve to know in the first place. We deserve to know the inner workings of the dnc. We deserved to know that, that they are getting in the way of democracy.

Speaker 4:          02:48:04       They're rigging it. Yeah. Well there, you know. Yeah, they're rigging it. Politics is always dirty. There's no politics.

Speaker 5:          02:48:12       It's illegal. What they were doing was wrong. Like what they were doing was they were interfering with the democratic process. Whether or not it's illegal. It can be argued in court and maybe should be, but it's most certainly not what anybody wants. We want the dnc to dictate who we are. What are the primary is

Speaker 4:          02:48:28       we want people to dictate it. We all sit in one, Joe Kennedy putting people didn't want Joe Kennedy putting his bing in and stealing votes for his son to be sure that this stuff is always go on, but that doesn't excuse it. But now with the sidling up to that guy, you know what I mean? That that guy, for whatever reason it is, he wants to defeat us. Right? So any kind of, any kind of influence in that, people within that campaign are now having to. They're getting caught talking to them and then they lied about it for some reason they didn't want people to know whatever that was about, and now you have this foreign enemy who is now sidled up with a lot of the people who are now running our government. A government, by the way, that isn't. That is hell bent on tearing a lot of stuff down.

Speaker 4:          02:49:26       You're right, but what they. The only reason why it worked at all was because the democrats were involved in shady shit. It's not like they made up some stuff, so she's not. See what I'm saying? Yes, she's dirty. They were dirty. The dnc was dirty, but okay. I'll give you the results. Not good results. Not good. No. Having Donald Trump win in this fashion and having the russians interfered and then also having some sort of an influence on him financially, all those things are not good. Yeah, but it's a little disingenuous to the store. The fact that hillary was a terrible candidate. Yes. She was so compromised from so many different angles. I mean, she didn't support gay marriage until 2013, I think it was. She didn't, um, she not only that, she, I mean like the clinton foundation is just a disaster, like the whole thing and even filled with an scary shit and look, she was definitely disliked by a lot of people from being there for a lot of time doing stuff that made a lot of people very nauseous.

Speaker 4:          02:50:26       Well, she was got all of that, but I don't want to, I don't want to go back and redo the election, but just that, just does it concern you that if, let's say let's be conspiracy theories. Let's say that the russians, that the russians have so much more influence over this president by the way, putting his America first is using russian steel for that pipeline that's going through the indians. Uh, if he's that tied to them and their. And Russia is an enemy of ours. They want us to fail and now they have an administration that wants to tear stuff down. It. Could that be a conspiracy theory on that side? Certainly could. But here's the problem, what you're saying, they like the russians. They want to do this, they want to do that when we're buying their steel. They don't operate as an individual.

Speaker 4:          02:51:15       You know, there are a bunch of people that are trapped in this dictatorship, but yeah. Well the pooting, but it's when you are buying things, if you're buying things from Russia and so are there individuals over there is everything Russia and entity and that entity wants us dead once it's doomed, isn't it possible the people, well, isn't it possible that their government, their government can evolve like and they can eventually not have that guy in place that there's some thumped, something can take place and they could also prosper from this age of information and that 100 percent right? People, the people 100 percent. Yeah. I mean this guy is doing this thing. I don't know what he's doing. Art guy. I don't want to say this conspiracy to just to. Just to take the fantasy of are these guys right? Because like you're saying, the wiki leaks, expose that to the dnc. There's also a lot of dirty stuff we don't even know right now. It's going on for sure on both sides. Let's just take this fantasy of, okay, so putin is really aggressively wanted this administration and they wanted a bannon who wants to tear stuff down. This is an advantage for us. If you can expose that. I think that's a. That's a big deal. Yeah. It's scary,

Speaker 5:          02:52:26       but here's the problem. You're making a bunch of stuff up in order because it is a fantasy. Yeah, but that's. I, I get what you're saying, but I mean, I'm not saying you shouldn't be able to do it. Of course you could and it's something that should be considered, but it's a weird thing when you start making up motives and potential outcomes and look, it's not good now.

Speaker 4:          02:52:47       That's why they're investigating because they try and find the answers of what this stuff really is. Well, there's all sorts of shit that's not good.

Speaker 5:          02:52:52       There's all sorts of shit that's not good about this. This whole situation. Yeah. There's like there's way too much power and influence by one person and that person's that person's cabinet in that person's choices. What choices they make on the rest of us and we're, we're seeing that now. Wayne gets way too much, way too much, and it's more than we've ever seen before. We've never seen someone come in with a sweeping brush of change and just decide, nope. Fuck obamacare. No building that fucking wall. No, we're running those pipes. Nope. Dakota pipeline. Fuck. You were coming through like, whoa. It's, and it's happening within the

Speaker 4:          02:53:27       60 days. Doesn't it seem a lot of. It's mean, mean let's take dakota pipeline on both sides. Dakota pipeline seems mean. Seems dumping waste into the water. Seems me. What does that waste and water where they're dumping coal waste? Whereas I made it illegal in West Virginia and so that you couldn't, um, now drop it again. Now you can dump it again. Like there's like, I want to talk about shutting down. I'm scary. Pbs. Well those guys are monotone. This is all means shit to the people making cooking shows. So those people were attacking him, right? Is that what it is? No, it's always a republican thing. I think it's just to get people mad, but you know what? I mean like just can't you act out a kindness if you enjoyed any part of this program and you'd like to donate, please do. We survive on donations.

Speaker 4:          02:54:18       We appreciate you. I always think that those guys just can't wait to, as soon as that fucking shows to run home and put a ball gag on punch themselves in the dick and just there are so tied down. That's so not how a man thinks or talks. It's so funny for tuning into. Its very interesting fresh air with terry. Gross is up next. Very interesting. We're going to talk about who are you. Fuck. What would you do if a terrorist attack is happening right now? What would you do if a man came in with his dick in his hand, I'm going to fuck your mouth. Well, I mean there's probably a reason he wants to do that. Wow. We have to understand that I'm not consenting it sending to you doing this to me. This is probably a very good reason. It was his father probably did it to him and I just

Speaker 3:          02:55:04       don't. You know what I mean? I just. It feels like, like can we come from a place of, of, of kindness rather than, well, he's

Speaker 5:          02:55:12       prosperity right now. He's, he's ramping up the prosperity. That's what he wants to do. I think he feels like he can get people to love him again and yet the country on track, if he creates all these jobs. That's why I had this big video announcement, your story where he was talking about exxon investing in the gulf coast and they're going to get all these jobs and there's going to be like 45,000 jobs and the jobs are going to be paying $100,000 on the average, so all these great jobs and he's very excited about announcing that.

Speaker 3:          02:55:39       Most likely it's all tied to oil. It's all tied to oil. That's where the money is in resources, right? In that model, in that old model, you don't. It doesn't have to be that model, but he wants to get America putting tons of people to work. Thousands. There are thousands of people. They're fucking driving cars. They're killing people. I love people like brought up two people have died too. We're acting like hawks by the way, who were like, I'm looking at videos on his ipad. Dude. Autonomous cars are coming. Whether you like it or not. It's the best. Do you do it with yours? Yeah, he turned your chest. Just start beating off? Yes. I'm hard right now that you just said tesla.

Speaker 3:          02:56:27       Do you do it everywhere? It just on the highway or how do you. The on the freeway? Yeah. You put your hands on the wheel at all? Sometimes. A little bit. Yeah. I'll keep them loose on it, but sometimes if it's traffic I don't touch it at all. And um, just uh, she just turning emails. You're returning emails while you're driving? I'm not driving the cars driving. That's so nuts man. Yeah. If you're in traffic, just going to do. And so the car takes over. He takes us exit that it's supposed to take. You got to do that. You take over when you leave it. Oh, it's the next version that comes out. The end of this year is going to be doing when you leave it the freeway. Oh, so it only works on the freeway? No, it works on the side streets, but it doesn't read stop signs or traffic lights.

Speaker 3:          02:57:10       What kind of piece of shit is this guy hasn't got the uptake. It needs the gps and all this other stuff to, uh, to work, to do surface streets. It was when it's on the freeway, the car is reading the cars in front of it, around it, but doesn't have gps and the, and the um, the signs, the signs for a how fast you crossing deer crossing deaf child, a family. That's the most depressing fucking thing ever. When you driving from san diego, you were an immigrant crossing. This is a mother holding a child's hand. The father's holding her mother's hand. Like, oh man, I was just, those fucking people come over here. This is the worst. I was just in Mexico doing a gig and um, they, uh, I kept asking people about, uh, about uh, trump. They would ask us about trump or you know, the whole mexican bank. And a couple of them, especially the last guy was like, yeah, I know everybody I know. And I don't know. He seems bad, but have you met our president of their presence? Terrible. It's the most corrupt guy. He doesn't help any of us. He's awful. It was like. Oh right. Yeah. He's way worse leaders. Just shithead too.

