Speaker 1:          00:00:01       Three, two, one.
Speaker 3:          01:44:01       No. No. That's just fucking say no to you, man. I'm fucking only what if you get a fight for the title? They would probably gonna make you do all that shit, won't they? You, you want this circus show? This is how it comes, buddy. You know, cause I, I can't watch, am I gonna fucking flight air lay flat in New York. Fly here. Racks. You're right. I won't pay it now. Don't get me wrong. I'm a fucking soldier for the money. You're going to pay me for these fucking numerous TV outlet stores. You got me going to him selling products. I'll do it, man. You know, and I don't want to sound like I'm at a company man, but I'd like to get paid for my services. If I got to be talking to numerous people, that's not what I signed up for. I signed up to punch people in the face.

Speaker 3:          01:44:40       Let's get that right. And if I got a green speeches out, giving out my secrets of wisdom, pay me some money for that core. I'll do whatever you want them. Yeah, well it definitely takes away from me too. He's done so much energy. You have and this definitely takes away. Yeah, definitely takes away. And I feel also like, like the guys that are constantly putting stuff out there, right? Shit, man, people get bored. He'd be fucking just putting shit out there. You know? And certain people are putting certain things out there, they fucking, they gravitate to the things. This guy's not on a lot of talk shows or whatever. I want to hear what he had. The sand, this particular, if you're constantly like this goes international and this gives an answer, they, everybody, the notification comes in, they're already fucking put you on mute. You know, and you did that to yourself. You got nobody to blame but yourself, your little Instagram whore and I'm not talking about to the ladies. I would never talk to a lady like that. I'm talking about to the dudes that are fucking straight sluts to my ladies. I love you long time Niladri

Speaker 5:          01:45:41       when you have been in the game, as long as you have and have been as successful as you have, you have information that is very valuable to young fighters. They can learn shit from you without having to experience a lot of the negative things that you've experienced a lot without having some of the mistakes that you've made. You know, some of the things you learned that were positive, you could teach people and, but oftentimes as fighters get older then retire, that all that knowledge just goes away. It just gets lost because the fighters either don't become a coach or don't ever write it down or don't do interviews. I think a guy like you in particular, because you're a very crafty fighter, you have a lot of valuable information for young people, for young guys coming up.

Speaker 3:          01:46:24       Oh I do. I know it. You know, and you know how I got that information, putting myself in uncomfortable spots. You know, I went to the University of Wyoming, which I loved that experience. It's higher than Colorado. And I'm with the [inaudible] national program ran by Mark Branch. Um, I mean David Branch was r and Chris Pendleton and these guys are fucking studs and they'd let me come in there and just some me fucking

Speaker 4:          01:46:50       fighter man, you know, and they let me come in there, stay with them for about a month and just Russell and be a part of the program. So I learned what worked at the high level or not, because I might think when you get a single leg, I could back to the battery, I might think. And I go over here to this university, I'm going to find that if it works in up and there's a saint, Dan went to the state, uh, University of Oregon got to wrestle over there. Um, I've done a lot of high level boxing camp, put good boxes, just being around them. Amateur will, champion's gold medalist, you know, in Miami, we're a hub for the Cuban crime wave of great boxers. You know what I mean? All these guys that are Olympians, they come in there and, and I'd be at the gym with them picking their brain, get beat up by them learning since I was young.

Speaker 4:          01:47:33       So I, I, for the boxing fundamentals, I got very, very lucky. I didn't even know what I had at to me at that access was that I'd be working out with gold medalists, world champions. It was insane. You know, should I sing one thing? I would tell any young fight, if you want to learn something, submerge any, you know, if you, if I want to learn Jujitsu, I'm not going to go to rex Quando. I'm going to fucking go find the dopest Jujitsu guy and get humbled. You know, a lot of people don't like to get home. I don't want to go with that guys. You would good at wrestling. No Man, shut the fuck up. Put the ego aside and go get humbled. Learn because the more time you put into that craft, eventually whatever's bad, we'll get good if you put the time into it.

Speaker 4:          01:48:09       You know? And a lot of people don't like to do that. And I think even more nowadays that I see on the mat now with the eagles and the social media and like people filming and Shit, there's a lot of profiles that I see sitting out. The don't want to do the rest in class because a couple of wrestling suds just walked in through the door. So there's like two types of guys that when I see these all American and national champions, I'm like, Whoa, and he's going to be a good practice. These guys are my weight. I better be on my a game. Um, put some good music on. This shit's going to get crazy. Or there's the guys that when they walk in, they're like, Eh, I don't need it. You know? Anyways, I'm the fight in the restaurant and the, I'm always hyped for the challenge, you know, to push myself to the fucking sheer limit and see what comes out of that. You know?

Speaker 2:          01:48:50       So you think a lot of it is just a mentality to embrace, struggle and embrace difficult moments and, and embrace the opportunity to learn and grow.

Speaker 4:          01:48:58       Yes. And unfortunately in this sport, you don't have to get a concussion because in boxing you don't, don't take me wrong, you don't have to spa hard to be a good striker, you don't. But there's certain things like wrestling, you gotta wrestle hard. You got to draw hard Jujitsu. Same thing. You got to draw her, you got to get you going with Marcello Garcia, you're going to get fucking tapped a bunch of times. Guess what buddy? Who Cares? Well learned that humbling experience, joy that you know, if you get a chance to roll with a guy like that, take full advantage of it. And nowadays it seems like, uh, a lot of sometimes futile want to do that. You know, like I'm in the mix alarm in one of the biggest gyms and I see sometimes guys don't want to take those challenges in, you know, like a top notch MMA fighter. Go straight wrestling with some college rest or some high school kids. It's just a stud at Russell. You do that. Put yourself in that uncomfortable position. See what happens bro. You know. Do you think you'll ever be a coach? I could

Speaker 3:          01:49:47       be. You know, I got a couple images and a guy got my boy Charlie decker. That's that day. He's also like a friend in the amateur and uh, he's uh, he's doing good things in amateur night. He's going to go approach gonna fucking, he's going to tear it up, man. One day I, hopefully he'll be in your show. Me Get an interview, guys. Got a lot of tonic. But um, I dunno. I Dunno if I'll be a coach. It's a full time job. It's a full time job and you gotta be committed to somebody. Right. And if they don't have the same mentality that you had, you're going to get frustrated and I am. Sometimes fighters don't like to pay me. What are you going to do now? You've got to collect from a fighter. She's going to get crazy man. Don't like to pay.

Speaker 3:          01:50:24       I don't even like to paint. And you know something about me, Joe. I like money, man. If I work I better get paid man. Cause if I don't get paid, it's going to be a fucking problem and it's going to be a fucking problem. But there's a lot of fighters that do pain that are, I'm fucking amazing in that are the most straight edge. Do you know? Yeah. I mean certainly a guy like you, if you ever did decide to be a coach you would have a lot of choices. Yeah. But what I'm getting at is that the very least you should write some of that shit down. Like what's written down. Yeah, we got the the street survival series coming out. Volume one, two and three is going to jump very soon. Books, DVDs, everything. Everything's coming out here, man. You should know when it's coming out.

Speaker 3:          01:51:06       But it's coming out soon though. You should write a book about your experience or was it just, just go on from the backyard fights that people could see on the Internet with Kimball to where you are today? It's pretty fucking incredible. It's amazing. That's what an incredible rise to the top. Yeah. And you know what? Somebody could tell all the young fighters before anybody saw this before anybody telling me and youtube or anything, I sighed up here. I invested in myself, I believed in myself and that's why I put myself in these tough situations that go with the best wrestler in the workout room, the best striker from the world, and just constantly get there. Cause I knew the difference between me and them was only time I just had to put in time. Where'd you, where'd you get, where'd I get it? Maybe God opened up my mind and just gave me the messages.

Speaker 3:          01:51:49       Just growing up, very humble and just fucking wanting certain things that I didn't have and just like, I'm going to, I'm going to get this. But understanding that really just takes work. She's really, really understanding. It really just takes work and it really takes work and it really takes the right mindset. You're not just the work itself, but the way you're embracing difficult challenges instead of shying away from them and to protect your ego, you're doing the opposite. Gotcha. Why so? Only way I'm in combat sports in combat sports, tennis, maybe there's another way. I'm not coaching tennis, but as long as combat sports is, you're not being set up, but someone's going to fucking murder when you're first starting out. Exactly. Striking. That's not what you want. You don't want to get, yeah. You know, I've got 10 pro fights your first day here and I break your nose. That doesn't do anything. But it's just embracing those challenges, whether it be running a mile in six minutes or drilling for twice as long just to techniques because you're kind of dumb and you fucking got to just do it over and over and over and

Speaker 4:          01:52:46       over embracing, you know?

Speaker 5:          01:52:47       Well, I'm glad you're going to put some of this information out. And I think, um, this is something that, as I was saying, like a guy like you that's been in the game for a long, long time and you've learned a lot about what it takes to become a world class fighter, that that information a lot of times just goes away when that fire retires. So many fighters have retired and you don't really know too much about the process or what they learned.

Speaker 4:          01:53:08       Well, and uh, we got a document, he's been filming for about three years, but we've had trouble when the UFC sold it to like EHP and getting all the rights and in and things that'll go associated with dropping documented like that. And then that documentary, I told him from the star wars when we were going to do it, if we're going to do it, I want it done right and meaning I want a lot of control over it. And I, I want a lot of training. You know, I want a lot of the things that are doing training to get me in shape. Some people find it cool, some people won't. So in that documentary, there's a lot of just high, straight a train, you know, like a lot of the Cuban mythology that goes behind it from my, from my coaches that are Cuban wa what we like to do to prepare for the fight, how we break it down,

Speaker 5:          01:53:44       different shit. And then people normally say,

Speaker 4:          01:53:47       uh, uh, in the preparation. Yeah. Actually you, you know Joelle well, sure. And uh, and stuff. Joelle, my, my coach, which she's a trained yard as well. And in and out of the Cuban community, they have a big, uh, especially if they grew up in Cuba, they have that big conspiracy theory. Like nobody else. They, whenever I'm hitting pads or anything like that, I'm about to fight somebody. You will never see me do a technique on the pads that I will do in the fight. I shouldn't even say this because Michael was just going to slap me in the face. You will never see me do anything. It might resemble anything had to do in the fight. And he lives by that, you know, he doesn't ease another guy that just shies away from cameras, hates cameras. He's always in my corner. He's got a yellow Bandana or something yelling and he's been in my corner.

Speaker 4:          01:54:33       Joel's going to numerous, numerous guys corner and um, they're very like secretive of the training, you know, they think that everybody's watching. We still, you know, they think America might invade Cuba still so that I know. Who knows. Right. So the training footage, I don't want that leaking out, you know. And uh, I've most of my career been late day number for the document and we opened up a lot of things that I, that we do for training for like from reflexes to ways to recover how we spar high set up the spine, things like that. You know, what kind of shit that you do this unusual? Uh, not unusual I guess I would say, but I dunno, I could, we could do like two hours of boxing ray, just straight boxing and we would just break down fundamentals. I would just, just tooth two hours straight basics, which is fucking boring. But it's just like endurance mixed with the technique. You know, we do also a lot of, uh, right from here, from this chair will punch from here, hit the patch from here, from the chair, from the chair, just

Speaker 2:          01:55:31       horrid orange with the pads. With the gloves. Hmm.

Speaker 4:          01:55:40       Skol five minute rounds without using your legs. What? Using the lakes.

Speaker 3:          01:55:44       You try it out and you told me how that fusion, it's fucking great, you know? And like right now for that, I'm going to get kicked in the fucking leg pretty hard. And now he's really wanting to tell you. When I tell you this man is secretive, how's he going to feel about the documentary? He doesn't know how much he's getting into doctrine because he's very like, this is for us. You know, why would you release is why you're still fighting with dcis when you're done fighting type guy, you know? And why do you want to release it? Why are you still fighting? I mean fucking, you can't stop the Sun from rising, you know, going to stop me if you know my techniques, you know, it's not going to change anything. What's coming. It's coming. You know, that's a beautiful way to look at it.

Speaker 3:          01:56:23       Well listen brother, I'm glad we got together and did this, man. I appreciate you as a fighter. You're, you're an interesting cat and uh, I wish you nothing but the bass and I'm, I'm very excited to see that fight. I just write, try to reach. All right. Um, uh, game bread. What, what is it and gain bread MMA. What is your bread fighter game bred fighter. And if you want one of these little three patient or sodas, shirts, everybody fucking shirt after it made the shirt out. I gotta get paid cause fighting. Those are high, but it doesn't really pay us how we should, you know, so, uh, what did we get that shirt? Three pizza and a soda. Hold on, we'll figure this out. I actually know where to get these gain bred fighter on Instagram. Game bred fighter on Twitter. Same thing, right? Yes. Shirt and game bread or official.com. Gain bread at your shop. But it comes at the end of this week. The website's fully running and stuff. You get all the shirts you want, get yourself a three piece in the soul of the ladies and gentlemen. Thank you, brother. That was awesome. Yes, sir.
