Speaker 1:          00:00:02       Three, two, one.
Speaker 3:          01:56:34       Wherever you're talking about sport, right? If you're talking about is completely. I mean, look, there has to be some sort of a support team behind the individual, but it's deplete completely dependent upon the individual. If you don't have john cavanagh, you don't have a straight blast gym, you don't have ido portal and then dylan dannis and all the different people that train connor. You don't have connor. But if you have all those things, it's entirely dependent upon the one individual that takes that knowledge and goes in there and performs. That's what's so scary about It and that's what's so rewarding to people that watch it because they know it's so dangerous. It's so crazy. It's so fraught with peril to be the one that's so much lies upon the the one that the weight on his shoulders is massive and that's one of the most substantial things and the most impressive things about connor is the way it handles the weight of the pressure that it goes in there and does this in in the giant big moment that he stands there in front of everybody and throws his arms out like he's the king and then everybody goes fucking crazy.

Speaker 3:          01:57:36       That he's glorious. Yes. It's nothing to do with money. It seems like it does, but money is a part of it all its greatness. Greatness is the thing. The money is a side effect of greatness. That shit when he does that, I don't mean come on man. Beautiful case that because I don't ever want conor mcgregor to listen to this and things like brian's criticized. We didn't make like fucking shoulders on that son of a bitch. Especially that left. No wonder why knocked people dead easy. It's hard to tell from the angle, but big fucks people up at that left hand. Boy, this is not a critique of any individual. This is my. I'm trying to understand how systems work and that's why I'm trying to understand and I'm suggesting that they're all favorite ways of doing things. Even they let me say this, this system doesn't mean jack shit.

Speaker 3:          01:58:28       If someone can't rise, this guy is dIfferent. Okay? It's the system exists all day long, 24 slash seven, three 65. The systems going on this weekend in vegas, there's going to be to world title fights. It's not nearly the amount of attention being paid to these two world title fights this weekend is conor mcgregor pulling his dick out and taking a piss in a punch bowl. He could do that on paper view and more people would watch it. Why? Because he's done so much In the past as an individual. The greatness that he is shown, it's. It's more than just money. It's more than just the system. The system exists. It's a matter of one person figuring out the frequency that this system operates on and showing this unbelievable performance inside that system and that's the individual and that individual is. When you talk about his past, when he, you know, he was, he was working as a construction worker or as a plumber or some shit and you know, he'd done some amateur boxing and some mma fights.

Speaker 3:          01:59:25       He was a regular guy. He grew up in a working class neighborhood. He wasn't rich. He wasn't. There's nothing substantial about him. He even his own parents say they never thought that he was going to be this guy. He figured out a way through it. He wasn't born the king. He wasn't some, some person who, you know what, for whatever reason was gifted with this existence, you know, he worked his way through it, figured it out, and once he got to the greatest stage in the world when the pressure was at its highest, he shown like the brightest star in the universe. And that's What's so exciting about him.

Speaker 2:          01:59:56       Yes, I think he's beautiful and fascinating, but my question is about commodification. Money freak. You're free. You're not free to amend that, hold them, but when you say you take a look at the empty right or take a lot, I've taken a few taking it 99 times. When you have them experiences, what does it, when you come back from it, what is it that you feel about the way that systems are organized? Do you know? Do you come back from it quite fatalistic? Like, oh yeah, that's just the way the world is. Do you Think? Hold on a minute. It's fucking mental. There's so much stuff going on. Things could be different, but I don't think about the way that you think about. I don't think about these systems. I think you spent a lot of time thinking about the elites in the one percent and the systems.

Speaker 2:          02:00:40       Um, I don't, I don't think about that stuff very much. nor do I think mostly about why I'm interested in is god and oneness. And I think that greatness is a representation of god. I think that is coming through conor mcgregor or kurt cobain or jimi hendrix or Dorothy Parker is some kind of the beauty that that person is the perfect vessel for iconography is the realization of greatness or the realization of god in inverted commerce. Given them this is the singing, the stO playing the star spangled banner at woodstock. unbelievable. Here is some, some moment that pulls us all together. Now what my curiosity is about the empty is that does dmt make you experience that oneness or that loss of self in a way that's kind of religious or spiritual? What does it do to your tense loss of self? I mean as intense as any thing, but it's. It's

Speaker 3:          02:01:33       not even. I shouldn't say as there's no comparison. I shouldn't say as intense as anything because there's not a word

Speaker 2:          02:01:40       that I could say that's going to come out of my mouth. It's going to do it justice. The words haven't been invented. They don't exist because it does all words that we have created. They represent things that we can reference in the material world. When you. When you have a dmt experience, you're literally having a conversation with god. You're experiencing something that's everything and something that's infinitely powerful infinitely wise. The way I've described it, as you're seeing this insane, infinite world of complex geometric patterns that are made out of love and understanding, right? Right. But there's things in there that might have these entities. He feels something in there that knows you and I don't know if it's you that knows you. It's like you that gets your bullshit separations. Dissolve is my, is my. My suspicion is that there is no separate. There is no subject object.

Speaker 2:          02:02:31       There is only oneness. Now you yourself just said, it's about starts to feel like it's about loving and one show. So that level of consciousness exists. So my belief is that our systems we have, our athletic systems are in attainment systems and certainly our economic, political and social systems should be as close to as possible to that feeling, but that feeling should be our guiding light. So I'm not criticizing conor mcgregor, the great genius who like I'm fascinated by and door all kumbaya know anyone. I'm just saying, isn't it odd that you have personally experienced in your way through dmt and I have free yoga and meditation and she, I'm, when I was a kid, they sense of oneness, this love that seems to transcend my personal form and everything I believe in and yet when it comes to our systems for organizing this plane that we live on, the material plane, the choices we make are not about that love and understanding there about the kind of a, about resources and elitism, you know, so he's interested in the one percent and all that stuff.

Speaker 2:          02:03:31       I'm a bit interested, but what more interested in is why are our systems not more representative of the divine puba truth that we can access through spirituality? Well, I think our systems are based on the monkey need for survival and this sort of. That's not good is it? We should get beyond that. Well, I think we will, but I think it takes a long fuCking time. Just like we were talking about before. I mean, unless you want to get the world to do dmt tomorrow. I mean, if we had a dmt day, boy, that would change a lot of shit. I'm very interested in that. I think that's the role of the role of the shame and the role of the artist I think is the role of the comic and even the role of the shaman. I mean that's important point that gets. That gets distorted.

Speaker 2:          02:04:10       There's a lot of people that go down to south America because they have this romantic vision of what a shaman is going to do to them and that they're going to go and experience and then they. They encounter some shyster who really just learned how to make iowasca to prey on gringos. I mean that's. That's a big, big part of the narrative that a lot of people experience when they go down and do that with the wrong people or. Yeah, I'm not happens mainly thing because of systems of commodification. Materialism and profiteering does, but it also.

Speaker 3:          02:04:38       It happens because people are just like looking at an opportunity there. They're opportunistic. They're. They're desperate. Maybe they had been mistreated, maybe they, they don't. They don't have a particularly healthy view of human beings.

Speaker 2:          02:04:51       Well, I recognize this. I'm standing for men in my mind just over the course of this conversation. It's like, like you said earlier, there's the potential for good and the potential for bad in all of us. Sure. But I see our culture as a magnet and the magnet is pulling out the worst stuff and what I think is it would be possible to have a magnet that was pulling out the best stuff, but it has some

Speaker 3:          02:05:12       the best of to like what happened in houston. Okay. They have this giant hurricane that comes down in houston and I have put my friend John Dudley went down down there and brought supplies and was feeding people and organized a bunch of other people to help and do the same thing and there was a ton of people that were doing the same ton of people that were donating their time and their money and they were using their boats to help get people out of their homes. And there's a video that I saw. There was an amazing video. These two guys talking after they didn't even know each other and they were, they were, they were being interviewed and they were saying that the love that they experienced helping all these people pull, pulling them out of the wreckage of this horrible natural disaster that was. It was like nothing they'd ever felt that this love was amazing, that all these people were being completely altruistic.

Speaker 3:          02:05:53       They being completely generous and just helping and just the I think in times of crisis. Are you familiar with sebastian younger? No. Sebastian younger is an amazing war journalist and he wrote a great book Called tribe and his. His book is essentially all about how human beings really only feel at their best and they're happiest when they are coming together to overcome something and so that in this, in this moment of overcoming this incredible natural disaster that you blame it on industrial capitalism and global warming, blame all that on the fucking the hurricane. At the end of the day, it's a force of nature that no one saw coming. No one can. There's no one that pulled that trigger. Right? There's a guy in vegas that pulled that trigger, but there's no one that pulled the trigger on that hurricane. It was collective. It was, it was. It was a thing of nature.

Speaker 2:          02:06:46       I don't do that together. That is beautiful. What a coffee. Agree that anything we're human beings come together like that is glorious. But both of those examples that you're using as you yourself alluded to, you know, you can look at what conditions create hurricane maybe, possibly. Yeah. No. Yeah. We don't know. They could have that hurricane. Has hurricanes have happened forever, but that's my point. That's only 50 percent. The other 50 percent of my point is that that guy pulling the trigger isn't just an individual. He is, like you said when I was touching you on the fucking shaming thing, they all, maybe that shaman had a bad day and that's why it's become a slippery shaman. Well, no, that's a great band. Slippery shaman like so, like, so this guy, the shoot, like of course we all have individual culpability, but similarly he is a product of our culture is a product of this again, system. So like, you know, there is one form of analysis

Speaker 4:          02:07:36       that says a meteorological disasters. They're detached from reality and of course meteorology is its own fucking thing and individual freewill near. There are some newer, I'm sure you know, say that doesn't even fucking exists for out in nature out in a meteorology. The biochemistry of our system is governing everything. But certainly there are connections between each of us that create the way that we behave. You know, if like if, if I haven't experienced in here where I walk out feeling intimidated, maybe I'll be less kind to the people I work with, a less extreme example of a brutal murders and the more obvious example aware of it,

Speaker 3:          02:08:14       we're aware of it, which is one of the reasons why altruistic behavior kind behavior, loving community, these, all these things are rewarded because we do understand that those do enforce a better way of people behaving. And that real determinism. Like people like if you, if you really truly don't have freewill, well we know that we would like people to behave kinder because whatever factors that play into people going out and behaving in a nicer, kinder way, there are part of that that we know that that's the fuel of that

Speaker 4:          02:08:46       so isn't then the role of us as individuals finding our own conor mcgregor, our own greatness, out own heroism to create as much as possible a spice for the altruism, a spice for that philanthropy, a space for that togetherness to create those moments, like you said, without hurricane web and we've all experienced there. I know when I do something nice for other people, I start to feel, oh, this is what I'm meant to be. This is what I'm meant to be doing. But I in my own personal life gets sidetracked by our fuck. I've got these economic imperatives on want to fucking feel great about myself because of other people's applause or you know, verification like it like because we are all flawed because we are continually going to battle between the monkey in us. The primary little creature in us. And the great angel within us, what if we have an agreement on a social level that what we're aiming towards is the most benevolent, the most beautiful, and on an individual level we try and do it, and communally we encourage each other towards it knowing that we're going to fuck up and fail all the time, but that we're heading in that direction together instead of what we have, which is a system that is about make as much money as you can and get out.

Speaker 4:          02:09:50       You only have 100 years line up the blow jobs. That is the system that we have that is capitalist consumers and that's what it's based on. This is a machine. The machine makes money. It's got to have infinite expanse and infinite growth. That is, that is the system. I'm not saying that it's very fatalistic way. It look fantastic. I think we can change the world

Speaker 3:          02:10:09       doing it. And you're not. You're not living that way. So the system that you're talking about, it's escapable you've escaped. Yes. And we. We're talking about it and it's just no, there's no like willy wonka golden ticket that's going to get you out of the system.

Speaker 4:          02:10:21       I don't trust him. Shady fucking on polymers. Where do you get them? I doN't think I should even be working there. Too much chocolate loss in that truck though. That poor boy drowning. And there was johnny depp behaving like a young girl.

Speaker 2:          02:10:36       I've been lucky. A fucking movie man. He's a weird way of talking. A lot of questions. I think it was about Michael Jackson, chocolate chocolates, the peter pan type deal that clean. I don't want to grow up you. I think you need to go back to it. There is. It's chocolate factory. Johnny. Look at my. And I think, uh, this fatalistic thing that it's just designed to. It's. I don't think it's designed to do anything. I just think it is, it just, it is an agree with that. I even agree with that. I think. I think that what we live in is the manifestation of our most primal desires. Greed or not even necessarily great survival. And I think that if you extrapolate on that system, you end up with what we've got, but I think an alternative way of being something that might be a corrective path for us is to look at those.

Speaker 2:          02:11:28       This feelings that you described of the altruism in that hurricane, the feeling of greatness in an individual and the way that an individual can pull communities together is sort of like a. It's not a binary choice. I know the world's more complicated than that joe. But like I suppose my quest and indeed fuck me, my book is about how I individually have got my head and I wrenched myself away from selfishness and greed and pride on a daily basis and pull myself towards our tourism and love and self betterment apart of it. Keep myself fit mentally, spiritually. So I can be a better part of this. Excuse me, system and perhaps through myself, improvement create better systems because there is all this energy. There's all this power. And I think it's a shame that it gets siphoned in a particular direction. Well that, that feeling you express and as you express it and express it, honestly, that resonates with people and I think this, what we're talking about is the 49 point nine percent and 50 point one percent that rick strassman was describing.

Speaker 2:          02:12:25       It was this constant battle and it is not an easy path. I don't think the system operates it. The 50, 49, therefore I think the system's way way towards the negative system like a cultural system and the economic system, human beings in this world is a capitalist country or where they say I don't know enough about what goes down in China. So I'll say like sort of global capitalism. Say and again I'm not a fucking economist. I'm just picking up shit from listening to your podcast and have a podcast, you know? I mean that's where I'm getting educated. I've luckily turned up at university of lately. I'm tripping on that fucking coffee, man. Man. Deep. Can I go to the toilet and maybe the poor hell have I been in here? Do you feel like I've done enough about my book? We've done two hours and 20 minutes. We could wrap this fucking got a clock there. You've got these advantages. There's buddhas in every direction and only one clock I didn't know at the time is a clock there. There's a clock there. There's. They're all facing you. Facing anybody who was a guest to think about time. This is a tune one. This system. Yeah. I'm just some johnny come lately. Kid from england with a dream weaver a I'll come

Speaker 5:          02:13:32       over here to the layer, a dream to sell books. I'm just a kid. He wants to fuck the system, but by my book out of that, obviously polk. Chrissy, how dAre you point out. That obviously puts it. Cannot do a wait. No. Yeah, yeah. You're bad. You're good. Typically we're open that door and the first one. Yeah.

Speaker 3:          02:13:52       Nah man. It's beautiful. Don't worry about it. No, no, no. You're good man. Don't worry. You're good. Told you that caveman coffee.

Speaker 5:          02:13:59       Who's going to get them? You were gonna. Pull something up about nas. I think I had something I didn't know if you knew he was a venture capitalist. Um, I mean like I know you opens up a restaurant up that sweet chick place potentially if there's companies sell soon, I don't know how that happens. Or if it comes public, he could be what they're saying is hip hop's first true billionaire. Yeah, no worries. Says it's only like if that slipper network, there's like $17 million. That doesn't include all the companies he owns and has been investing in for a long time. No, I didn't know about that. I knew

Speaker 3:          02:14:36       about his restaurant because I'm friends with everlast and everlast goes to that sweet chick. I think everlast was a piece of that too. I don't know, maybe he doesn't, but he took me to it in New York and took me to an la once we went there. But if they were playing music that was so loud, it was literally hurting my ears. Nas is like half man, half venture capitalists look at that beautiful suit. He's gone on. He's got a pocket square and like a little small chain. Have you ever seen the small chain?

Speaker 5:          02:15:02       I don't know now with the. I don't know.

Speaker 3:          02:15:05       Interesting. Yeah, there's a lot of those motherfuckers make a shit ton of money. Smart. Why not? You know, I mean it shows you that they could figure out a way through just their art to get to this weird position where I mean if not really does make a Billion dollars. Like fuck still makes amazing music though. That's my point. My point is that his music never went commercial smoothies. It's fucking fantastic.

Speaker 5:          02:15:31       Someone was saying I was reading some stuff that he supposedly tried. Remember he had a rap battle up beef had a couple of beats jz with like puff daddy the hate me now thing. Oh that he like, he also wrote, ghost wrote for wilson myth. I don't know what that really means. He's sold out, but that's not selling out. That's just writing for a friend. But the rap battles I think is more just an ego thing. Someone talk shit about him. He talks shit about them. Yeah, you know, you all right brother. You got a copy of your book. You're not fucking around. You brought a copy back. Now if you want to show everybody here, give it to me. I'll hold it up so you don't feel bad. Vanna white. I like joe rogan. I'm wanting to experience freedom from our addictions, russell brand. Ladies and gentlemen, let's wrap this thing up man. We've talked for two hours and 20 minutes. That's good. Beautiful. You kicked it, kicked it into the fucking orbit. I didn't change the bit that I wrote about you as a matter of fact because I didn't know you wrote about me in there. Yeah, yeah. Now you fucking interested. Oh man. I'm feeling

Speaker 2:          02:16:30       good. It was slightly because what it was I realized I asked them to put in the word seemingly because I thought that I'd been to reductive and you know me like I'm having this experience like is part of the book is about trying to explain how in the addict's mind you're trapped in this constant cycle, own self obsessive for an outside world seems so massIve distance and you can't connect to it. Right? So as well as explain Now to go through the steps. I talk through like this is what it's like to be in mY fucking head. So I'm like, this is me out with my dog, I'm a dog, causes all these problems all the time, and I run into these people and say, all I know, I've run into them and I start, I don't want to go and talk to them because I feel so self conscious because I've looked kind of like cool.

Speaker 2:          02:17:13       And I think, oh no, I've got these people. I'm going to feel inadequate. All I know is how I feel and that's all I'll ever know unless I learn. I can learn a new system for being bill. This guy comes over and says hello while I stand now on the goose. Shit, we're on this sort of riverbank. Vaguely embarrassed by bear. My dog bears looping enthusiasm. I heard you on joe rogan. He says, joe rogan, the former mixed martial artist commentate a comedian and host of the world's most downloaded podcast is himself an interesting example of new emerging models of masculinity, a fusion of right wing individualism, a new age tolerance, a fierce auto didact. he has become a champion of american libertarianism is to me, fascinating because he's clever and a good fighter. There you go. There's me mentioning you in passing now. I went over whenever he wrote here.

Speaker 2:          02:17:59       I said, you better put in seemingly because I think a footnote in reductive. They're saying miksang, right wing individualism and newark, but what do you think about that, joe? They are. I don't know how much right wing I have in me. I'm exactly libertarian libertarian right wing stuff is probably, if you talk to a real bright winger, they'd go, what the fuck you're talking about? Yeah, I think you're right. I mean, I think a lot of libertarianism would have sort of covered it better, but this was written a point where I didn't. I hadn't listened to as much stuff, so I've changed in this amount. You can come on here anytime you Want. I love talking to you. You're awesome. Do you think so? We have a great time. We did have a great time there. We. I'm looking forward to going back to your new studio. That sounds like your own version of a willy wonka podcast. Land be crazy. The thing is, you know, like this is why I don't take drugs is because I've drank caffeine there and I'm sort of slightly scared of going back to like my normal life in a parachute in, back into that fucking brand. Ladies and gentlemen, joe rogan ebook. Download your podcast. What is it? Go under the skin with russell brand under the skin with russell brand. Goodbye everybody.
