Speaker 1:          00:00:05       Three, two, one,

Speaker 5:          02:27:35       However, now that I'm having this first person experience, there's something we call intuition. This first person experience itself, you're having this spiritual type of transcendent experience. What it's like to have a thought, what it's like to be me. So for instance, I see the cup of coffee, I desire the cup of coffee and I drink it. Science has nothing that has no information about my conscious experience, my intuitive experience it. The science is not absolute. It cannot tell me everything about the universe. It could only tell me about the billiard balls. It can only go so far. At that point, it has to stop because it doesn't have, we don't, our senses cannot sense. The conscious experience that we're having. The conscious experience is only known intuitively. So first person experience, so 11 it says this. It says, look, you look at the world when you study the world, we're all seeing billiard balls hitting one another.

Speaker 5:          02:28:26       Nobody argues about that. However, our intuition is telling as that's all untrue. We have the chat. We have the ability to move our own hand, desire something, grab something, eat something, consumed something, make a choice. And he says, how are the two, how can they coexist? Because remember in reason for me to accept something as logically true after eliminate every other possibility. So he found the one possibility, one possibility that till today it's never been refuted. He says that he calls it the the twin trains. So picture two trains. Okay? They're going up and down, side by side, traveling at the same speed. They look like they're connected to one another, but they're not. They're just synchronized. Every time one goes left, the other one goes left, one goes up, one goes down. And so when I lighten this tells you, it says, look, when you reach for that cup of coffee, the universe had already decided millions of billions of years ago that that was going to happen. Your intuitive sense just coincides with it perfectly.

Speaker 5:          02:29:27       And he said that's what he calls a twin trains theory. That the correlation theory that your desire to grab that cup of coffee doesn't affect your hand, does not move your hand. That'll be impossible. There'll be something nonphysical moving, something physical. So he says that they're just correlated perfectly. When you ask them how do they correlate so perfectly, he says, well God, it's like God took the girls the greatest pool shot in history. This is like nuts. This is a, he's a, he's the guy who invented the calculus, the binary code, you know, like all our computers. So they work cause of the cause of Lebanon's. That

Speaker 2:          02:30:02       to me is a hard sell. Yeah. So most people can't wrap their mind around it. Yeah. It's a hard sell. First of all, he can see a woman come, created the first computer code. Uh, he, he invented the binary code binary combine they Rico, not computer code, but it's based on binary. Now when he sang, he sang this, that your desire coincides with the universe having this. That seems like a lot of woo. That seems like why a bit of a stretch. That's interesting point. Tell me why. Well, why would the universe have a plan for you and your mother? He's saying, God, he's saying God directly. Well, prove that. Okay. That's a great, that's a great, that's a great objection. Why would you say that it would be gone? Argument wasn't to prove God. This argument

Speaker 5:          02:30:46       was to tell you that

Speaker 2:          02:30:49       this is a possibility. Why you have freewill is true and so is determinism. Yes. Because can you deny freewill aren't you're having a direct experience of freewill? Well, the only denial of freewill would be determinism. The only denial would be that your idea of freewill is an illusion. It's you are really shaped by the momentum of your past, your genetics, live experiences, all the variables and the way you've absorbed emotions and interactions with people and that these are flavored. Your very being to the point when when presented with an obstacle or an opportunity or a thing, there is a predetermined solution in your mind for whatever the situation is. That's determinism. Okay, so

Speaker 5:          02:31:29       let, let's, uh, let's, let's say action rather than solution. Let's take a step back and look at what five minutes is trying to say. Okay. He's trying to say, look, there's three ways of knowing something and yeah. Evidence that this is a brilliant human being. Okay? Not many, many, many men have said the same thing throughout history. Let's, let's just at least entertain it. He says, look, you know something empirically through your senses. Okay, you touch fire, it's hot. Then you can know something. Deductively one plus one equals two via logic. Then you could know something intuitively meaning direct first experience. Okay, so let's, so let's say, let's say you tell me, I dunno. Um, I've had the coffee tastes great. You don't know that deductively or empirically the sensation of coffee tasting great is known intuitively. Direct meaning there is no, um, there is no interpreter and philosophy. We something called the egocentric predicament. So right now you're experiencing this entire room within your consciousness, right? [inaudible] I might be outside of Your Eagle, but I'm, I'm occurring right now in your consciousness.

Speaker 2:          02:32:42       Did you see the difference perceiving you saw in my consciousness or with my consciousness, which is connected to my senses? Is there anything you can perceive outside of your consciousness? That's a weird say way of saying something that's impossible, but perceiving outside of my consciousness, meaning not being, not conscious, but yet still perceiving. No. When you perceive something, it has to be within your consciousness, right? You have to or with your consciousness, right? It cannot be outside of your branch. So even if something touches your skin, you're consciously recognizing that it touches your skin.

Speaker 5:          02:33:23       Um, the egocentric, but they come in is more about your whole universe is made up of your consciousness. You cannot sense anything or experience anything or get any information outside of your conscious. Like cotton was very big on this. He's like, look this, this is called idealism. The whole world is happening on inside your head, right? Supposedly likes, for instance, you see this cup of coffee, they're going to say like clusters hit the cup of coffee. It goes into your eye, your eye, your eye. It gives your brain a signal. You're sick. Your brain interprets the signal and creates this universe around you. Creates this image, the theater of your mind. Yeah. Can you experience anything outside the theater of your mind?

Speaker 2:          02:34:02       Very difficult to argue that you could. It's impossible. Yeah. According to all the philosophers in history, we, we can't, we cannot. This is called the ego centric particular. What about subconscious that be still happening inside your, your conscious mind. So subconscious is still somewhat conscious in some way. Yes, it would be happy. Whatever. Whatever you would perceive would be happening in your conscious mind would just be outside of your standard awareness. Now the scary thing is is that we have, we make a lot of inferences and that's where the wool comes in. Everything is will, will you think he thinks just everything outside of sizes. What woo sciences just as Wu was everyone else's. You keep saying that, but I don't understand why you're saying that because you haven't made a good example. Okay. We'll only example that you said was that they changed the way they look at gravity when new information was presented, right.

Speaker 2:          02:34:49       That doesn't equal. We'll, we'll gravity was will. It was a magical force. My grandma, my grandma, think about gravity in terms of people that didn't even, didn't have phones, they didn't have cars, they didn't have paved roads. I mean, you're dealing with a very primitive notion of what gravity was. It was a very interesting idea that has since been proven to be true. False gravity, Newtonian gravity. Okay. Has been proven to be false, but gravity is still real, right? Not we're using the same word for a completely different idea, okay, so Newton's gravity was magical. It was an appeal to magic. Okay. Here it is. Here is gravity is different than Einstein's gravity that Einstein's gravity is what's been proven, right? We know now that light does bend around the mass of the sun, which is one of the reasons why we have a hard time seeing asteroids that are coming from behind the sun because the mass of the sun actually Ben Space Time around it to the point where it distorts our view.

Speaker 2:          02:35:49       It's our new narrative. It's not proven. You can never prove a scientific fact past the level of hypothesis. It's weird. I know it sounds strange, but what do you mean pass the level of hypothesis? If you can prove it in studies and tests and shit, you still don't buy it. You have not eliminated every other possibility. Okay, so it's not the same as a logical flow. How is that? Whoa, this is, this is understood in, in, in like in the philosophy of science. It's quick, it's comfortable. He accepted. It's not anti science. Like I'm not trying to say anything. I know, I know you're not. You were saying that science has so much woo and I'm not seeing the woo. Part of what I'm seeing is the necessary testing and the idea of incorporating new data or heritage changing beliefs and ideas. Again, this is, this is quite a, that's a bit of a difficult thing to wrap your mind off it in one day, but you have to think about it and throughout time [inaudible] it comes to clearer and clearer.

Speaker 2:          02:36:43       When we observe the universe, all we see is patterns and regularities found in nature. That's it. We don't see actual physical laws. The physical laws are bookmarks inside our mind. We see the same pattern over and over again, and then we attribute a physical law, but that physical art doesn't exist out there. So here's, here's a great example, okay? Okay. Let me give you a great example. Okay. Let's say I'm about to flip a coin. Okay? Now you're going to tell me it's probably going to land on heads or tails. Yeah. Do you know that logically or is it based on your history with coins? I know it logically and based on my history of corns. Perfect. I'm arguing. You don't know it logically. You only note on your past history. Okay? So pay attention to this. This is, this is a little bit weird.

Speaker 2:          02:37:29       This is what we got to. We had to go slow because it's been very weird, okay? It's very, uh, it goes against our instincts. Okay? Erase all your history with coins. You've never seen a coin before. Okay? And I flip it right? And now it turns into a butterfly. You never seen a coin before. It doesn't surprise you. You're like, well, turn into a butterfly and I flip a coin a hundred times in front of you a hundred times it turns into a butterfly. Now I'm going to flip the coin a hundred, the hundred and one time. You can be like, I bet you it turns to a butterfly. That's how we express science. We see the patterns and regularities. Then we achieve. We predict them science. This is, this is a little bit, this is a good way to put it. Science is the faith. It's faith that the future will behave like the past.

Speaker 2:          02:38:14       Science is faith that the future will behave like the past. So now you've developed a faith that this coin will flip into a butterfly and now you can predict it. Wouldn't you say that science is the use of measurement to understand matter and things around us? I wouldn't say that it's using the past to predict the future. I would say that if you know that fire melts led at a certain temperature and this is provable and then you can show this over and over again. Here's what we know about fire and reaches a certain temperature. When led reaches a certain temperature, it melts. It changes its form. Whereas if you want to do that same task to carbon based steel, it requires far greater temperatures and then we know that there's variables in matter. If this is, this is not, this is something that you can prove and show.

Speaker 2:          02:39:14       There's no woo to that. Okay. Water boils at how many degrees? I think it's two 50 in south and southeast. A hundred degrees Celsius. I don't know what Fahrenheit. Oh, you Canadians with your wacky metric system. Is that a side effect? Is it a scientific fact that water boils at a certain temperature? Yes. Actually no, it's not. They can boil water now they can. Water can resist boiling up to 200 degrees Celsius. If you put in a certain atmosphere, atmospheric pressure and suspended in a certain liquid. If you change the circumstance, suspend water in liquids, they suspended in a particular liquid. It's, that's not the heated or cooled, right? It's not. It's not supposed to. It doesn't affect the temperature of the water itself. And now water can boil at 200 degrees. Okay, so you're doing something different to water. That's the thing. You're taking it outside of the normal earth environment. So the variables also include Earth's environment. Agreed. But water doesn't inherently boil at a hundred degrees.

Speaker 5:          02:40:16       It's not a fact. But we believe that to be a scientific, we believe that water, if it gets to a hundred degrees, is boiling. It's going to behave this way. As a matter of fact. No. There are many other things that that that fact has been debunked and there's countless amount of facts like wait a minute, is that the facts been debunked or is that when you add in sufficient external variables, then water takes longer to boil because of these variables playing into the properties that we already observed with water. That's why whenever we have a scientific factor, might be new information coming to to change our view, change our view of this fact. Right. This is not necessarily new information with this is his new additional precise, more precise information. But what you're talking about with water, you're talking about additional variables like that's just more science.

Speaker 5:          02:40:58       That's not woo. Okay, well here's some will. Okay. This is cause we talk about gravity was whew, okay random. This was whew. Okay. Cause we, we cannot find one instance of actual randomness. The causal lightness complete us. Laplas would say there's no randomness in the world. So the randomness, ideas, just our inability to calculate exactly. Believably difficult variables. Exactly. But the, it's, it's a projection of your ignorance. If you knew it wouldn't be random. So for instance, um, I can't remember who coined the term, but they say the man who says the tallest mountain I've ever seen is the tallest mountain he's making himself. The measure of truth. I measure truth. If you take that perspective, you're the center of truth. I am truth. There's nothing outside of me that's true. Then you see randomness everywhere. However, if you believe in correspondence theory, that truth is independent of me and you, which I think most of us will agree, then random has doesn't exist in that context because randomness only depends on you and when things are true outside of your beliefs, right?

Speaker 5:          02:41:55       Let's take another classic wool wool term. And yeah, this is a very advanced philosophy. I know it sounds crazy, okay? But this is, this is, this is what the greatest thinkers in history, in a report, okay? With what they've written down, okay? Okay. See this, uh, you see a knife guy. Let's look at Aristotle's theory of knives. Okay? Says, look, look at this knife. I show you a plastic knife. I show you a wooden knife. I show you a metal knife, I show you five different knives and you're like, they're all knives. All of them are knives. You point to them and say their knives. Aristotle says, look, they all share in one something, let's call it the essence that makes them all knives. Would you agree? The form they all share, they fight draw knife on a paper, but like he just drew a knife.

Speaker 5:          02:42:36       That knife on the paper, share something with a knife made of steel. They'll knife made of plastic or the knife made of wood. The form. There's something about it. We call it the essence in philosophy. Okay. The four might be confused with what Plato says split or how the whole thing about forms, but let's call it for now essence. Okay. If you change the essence, you change the thing. So if I take that piece of that, if I take that plastic a knife and I melt it, you realize it's not a knife anymore. Why? What did I do? You change that thing about it. That essence right now, that essence, does it exist out there in the world or is it only in your head made it up?

Speaker 2:          02:43:13       Well, by calling it assence, you're confusing me, so I would call it the form, the form of it. It sort of exists in culture that exists in our understanding of these objects and useful shapes. It's you, it's your, your idea of, of knife conforms to that knife out there. Where's that knife out here? That's a great, yeah. Bring it out. You can see it. Great. It's obviously a knife. Yes. Right. You recognize it or recognize it. That's a knife. Yeah. I totally agree. Mike. Model of knife. Yeah. My model of knife that fits my model, but there's some weird looking knives out there too. Sure. And there might be a knife where we don't agree. That's the night you think it's a knife. I don't agree. That's, I think that's a sword. I'd reached a level of sorts. Right. You might have a different that that's a great evidence that something in our minds that actually objective.

Speaker 2:          02:43:59       Right, right, right. They get to the certain length and subjective. It's subjective. Right? Okay. Let's look up matter, no matter. Okay. It's an inference of the mind. Just like the, the knife is an inference of the mind in terms of subatomic particles and atoms and you see this cup, you see this bottle? Yes. You see this clock? Yes. You made an inference. They all share one thing. What did they share? All of them share one thing. What is that thing they share? They share this thing called matter, but that's, that was an inference. Just like we inferred the essence of a knife matter has never been observed in nature. Matter is a byproduct of our mind. So when you see a tree, you're not seeing matter. There's no matter. There's only, not that I'm inferring matter, I'm observing an image, right? But I'm insuring the matter.

Speaker 2:          02:44:49       The matter is, it is a mental construct. Is it a mental construct or is it our inability to see things smaller than what is necessary for our survival? Like we can't see Adam's, we can't see subatomic particles. We can't see them with the naked eye, but we understand through science that they exist. How do you understand that they exist? Are you seeing that matter exists out there independently of your mind? Is matter objective or is it dependent on your mind to exist? It's not dependent on your mind to exist. It's just dependent upon your mind to observe your, you need your mind to be able to observe matter. Okay. So if you didn't exist, do you think this table would exist? That, I dunno. Right? But what would you guess? I would guess that all I know if I'm going to use outcomes razor, you know, if you've heard of aqua, if I'm going to go to the extreme with Ockham's razor, I'm just going to believe what I observe. Okay. Kill all the wool. Kill it all. You've had loved one die, right? Yeah. Everyone has, right? Um, do you assume that when they die, the universe is still the universe? What do you mean still the universe? It's like the world is the way they are. I mean, the way it is, there's trees and grass and dirt and this person dies. The trees and grass, dirt, they don't change. They're still the same thing.

Speaker 4:          02:46:10       What do you mean the nature of the tree would change it? No, I'm saying if you love someone and you know this person and they are no longer with us, all the things around you like this coughing up and this knife, they stayed, remained the same. They don't change, they don't change. Why would you assume that it would be any different for yourself if you weren't here? Why would you think that this table would not exist for the microphone? Would not say that's a great argument. I'm not saying that it wouldn't it. That's this is what we call hard objectivity. Something that's hard. Objectivity exists without any human mind and exist. If all human minds were dead, whatever exists still is what we would call philosophers called hard objectivity. Now we have objectives it. So for instance, let's look at George Berkeley's example. Is that such a great question? Look at a triangle. Okay. Okay. Picture a blue triangle. Okay. Picture a green one. Picture a black one. Picture a white one. Can you picture one with no subjective elements? Meaning because color is subjective, right?

Speaker 4:          02:47:07       Color is a construct of the mind. So if I was colorblind, this shirt would be a different color to me than it is to you. However, there would still be one shirt. It would be objective to a certain degree. Okay, so triangle has three, three sides, three corners. It adds up to 180 degrees. We all agree it. Whether you're colorblind, it doesn't matter, right? There is no subject of element to how many points does it have? Nobody's going to come in and say to me, triangles have three, four sites. Right? You'd be like, that's not a triangle. There's not three angles to that. You've not. You've gone past it a little cool understanding. Okay, so can you, George Berkeley says, can you picture a triangle without any subjective element, without any color? Let's call it color. To make it really simple, really, really obvious. Can you picture a triangle without any color?

Speaker 4:          02:47:55       You would have to have it in contrast to something so that you could see it. Like if you had a say, if you had a purple curtain, like what we have behind us, and out of that Purple Carton, we cut a triangle. Even if there was no color, if it was just clear, you would be able to see. You'd be able to differentiate between that shape, but she needed that purple curtain to differentiate so we cannot have it without subjective element. This was Berkeley's point. Exactly what you said. I see what you're saying. Beautiful. Every objective thing we've observed in the universe has, this is made up of subjective elements. Even when you draw the number one on a blackboard, it has to be a color as to be something that has to be a contrast. Like you said, it's beautiful. He said it beautifully. All our objective elements or mental constructs, three sides. The idea of side is a mental construct. The idea of a point is a mental construct. The idea of 180 degrees is mathematical. It's happening in your mind somewhere. They're being observed. You can draw it and I can see it and I can repeat it and you can teach it to me and I can teach it to someone else like these are, they may be mental constructs, but they're provable mental that

Speaker 2:          02:49:08       are repeatable. So there we were. Sharing agreement is a real thing. We're in agreement that mathematic is a mental construct and it's true. It's definitely by the finish and truth. So it was both a mental construct and trust, but it's not outside out there in the world. It's within. But if you make a triangle on the ground, it's in the world. The numbers are in your head and the subjective element is in the world. There's a two way street. The subjective element is in the world, but it's a triangle. So, so how's it in your head? Because you, when you look at a triangle, the subjective elements, when you observe them in your mind, your mind points out different objective elements of that triangle. But it's dependent on your mind. By that argument, the entire universe is dependent on your mind. Absolutely no doubt about it.

Speaker 2:          02:50:01       If we're going to use OCKHAM's razor, yes, but not everyday language. We use an outcomes. Let's take away everything. We're not sure of everything that has a doubt. Get rid of it. Okay? Get rid of everything with a sliver of the La you ever heard or read. The problem and they can't matter itself as a sliver of doubt. Absolutely. Well, when you have subatomic particles that you know they exist in two different states simultaneously. They're both spinning and still there in superstates Berkeley would tell you those are images of subatomic particles. They're not mum. Some of sub atomic particles independent of your mind. Well, I had a conversation with Sean Carroll about it. It was a physicist and he made it familiar, even more muddy to me. I thought I, I thought it was crazy before I talked to him and then when I talked to him, he's brilliant, he's brilliant.

Speaker 2:          02:50:47       He's essentially saying that subatomic particles don't blink in and out of existence. It's just we, it's the way we're looking at them and that they exist in this just bizarre state, but they exist in this state in a way that it's very difficult for us to use normal language to sort of explain. Exactly. That's, that's the true issue. But you know what a, I might have fucked. He's probably listening to this was like you fucking dummy. You know, and what I said again, you know what is, what a great w one great conversation. I heard a conversation between Jordan Peterson and Sam Harris, all that, the conversation about truth. I loved it. Oh, that drove me crazy. I think we could do better though. Yes. I think they could have done better to the moderator. Yes, exactly. Exactly. Do you need to get to know each other personally first?

Speaker 2:          02:51:33       They never met, by the way. That's, that's fireworks, right? That was such a great conversation. But here's my question. What's the difference between knowledge and belief? Because a lot of what we said is kind of muddy. Okay, let's make it suit. Let's make, let's make the water's crystal clear as much as possible. Okay. What is the difference between knowledge and belief? Well, the belief that the gremlins are pulling down on people, which is why we have gravity. That would be a belief. No, they're both beliefs. Well, Dad, gravity's not knowledge. It's a belief. Okay, but we're talking about Graham ones. I was gonna say that's knowledge or that that's a belief. Belief, knowledges. If I throw water on your, you get wet. Hmm. How would say that's belief to believe? Yes. So maybe one day I throw water on you and you to show me that you're Jesus and the water just goes right through you and it does.

Speaker 2:          02:52:24       The reason why you believe of water, it would make me wet is because it happened in the past. Now you think that the future is going to behave like the past. Just like Aristotle saw the sun go around the earth and he thought that this is going to happen everyday. He didn't understand. I understand. It's optical illusion. Let me, let me go. Let me give you a better is though. It's each to throw it out. She get wet. All flamingos are pink. They're not. They're not. We didn't know that all the time. Did we? Then we went to Australia. They don't have the same food source. They don't have the same food sorts of their black here. They're white here. They have a different food source. Flamingos are not inherently pink. It's a scientific fact can always be overturned. Never. Look at this. He threw a water and didn't get wet.

Speaker 2:          02:53:00       Yeah, but this is not just because it's a, it's a certain coding. Right. I got you. But if he's got that over his body, not going to be able to breathe. Okay. How about this? You've never seen fire before. You've never seen five K and human being. You've been being warmed by electric blankets your entire life. Okay. Then you see a flame and you don't know. Can you know that that flame is going to burn you if you touch it logically or is it only via experience? Through history, developing a history or relationship with fire. A bird you once at burns you twice. You're like, Hey, but I think the future is going to behave like the past. I'm not gonna touch that. Folk who know that fire burns you and they've never been burned by fire because they went to school and they learn from people who explain the properties of fire, what it is, how it works, what temperature it operates on, how it's different depending upon the color of it or what's burning.

Speaker 2:          02:53:47       Borrowed history, borrowed history. It's still history. Borrowed history. How you learned from my mistakes of touching fire. Okay, but it's still known VR experience for your history. Well, it's known via science. If you explain exactly what the elements of the fire are and how it works and what it burns at and what temperature specific things need to burn out, you don't have to get burned to know that it will burn you. No, no, but that's how we discovered fire burns by testing it, not via logical deduction. Okay, I see what you're saying. It's only history. Science is pattern is irregularities found in nature. We observe nature. We see these patterns and regularities. Right. We have no idea what's causing them. Well, it wasn't that day cards. Original idea about science in the first place was using measurement to sort of understand nature well was on one of his original concepts of establishing science in the first place. No, his original concept was it. They look, science is doubtable. He said that science is doubtable. No. Dot. It's called Cartesian dealt in extreme level of doubt. He says those are all beliefs. I don't have any knowledge. What do I, what do I know? Because knowledge means zero chance of being wrong. Okay, zero chance of being wrong. Give me one scientific fact. You truly trust 100% okay.

Speaker 5:          02:55:04       If I take a match and I take a yellow piece of paper from this particular notebook, I will light that motherfucker file at that match. That's a fact. Okay. That's a site that we fact is it? No, it's a scientific fact, but it's not higher than hypothesis is just hypothesis you up. Why? Because every time you've seen a fire touch of piece of paper, it burned it. So you're relying on your historical experiences essentially saying there's no scientific fact possible. Only to the level of hypothesis we can, oh, this is not me talking and this is Thomas Quinn. I shouldn't be saying, look, he's saying, look, we have two phases in science, standards, science, and then a scientific revolution. What Standard Science? Well, whatever the flavor of the day is. Let's say today it's, let's hit the dates evolution, and then he said, look, every every piece of information that we receive, we interpreted through that Lens.

Speaker 5:          02:55:59       He called it a paradigm. We look at the information through the lens of evolution so it makes sense. It fits right here in our story of evolution, right? And then he says, look, a small amount of contradictory information is gonna Pool. Slowly it's inevitable. He says, and then this, we're gonna ignore it. We're going to sweep it under the rug. Everything doesn't make sense. We're going to sweep it under the rug. And then one day, that level of information that, that amount of information that doesn't fit in any way with our theory or current theory is going to pull and pull and pull and pull until one guy comes around and says, no, we had a backwards. Are we headed the wrong? It's this and now all this new information fits in the new theory. All the old stuff fits in. All the new stuff fits.

Speaker 5:          02:56:42       And that's called the scientific revolution. And he says, science scientists always going through a normal phase and then a revolution phase and man is becoming more and more precise but will never reach the level of past hypothesis. Why? Because science is based on our faith that their pass, excuse me, that the future will behave like the past. We only know things via experience, VR history, so when I flipped that coin, you have no idea what's going to happen until I flipped many coins in front of you or I give you my, if you trust me and I tell you what, listen, I did this experiment. Here are my results and you trust me. You just take it for granted. You take it on way of authority. I agree with everything you said. I still don't see where you're saying science has so much. Whew. Okay.

Speaker 5:          02:57:24       Or science has as much woo as healers or crystals, suckers or listen, I don't believe in crystals in any of that. I know you don't. I don't. I don't. I just, I have a higher standard of skepticism. I'm missing the Wu though. Okay. The Wu is when we project physical laws, combustion, electricity, gravity, these are all appealed to magic. Can you demonstrate these, these physical laws or are they byproducts? Are they, are they inferences you made in your mind because you've seen a certain pattern over and over again. That law doesn't exist out there in the universe. It's only a bookmark.

Speaker 2:          02:58:02       It's only a name we have for a pattern we've observed in nature. It was pretty heavy stuff. I know it's only a name for a pattern exactly that we've observed that exists in nature. Exactly, so that means you can't label anything ever because the everything is just a pattern that we've observed in nature. Everything. Everything is a pattern. There is no, there's no logic behind. Nothing's neurologic. We give an explanation, we give a narrative to it. Okay, but that narrative is just our paradigm. Comscore would say that's the shades you're wearing. Okay, that's you. You can't set a beautiful, he said, look, you have pink tinted glasses. You could have blue tinted glasses, but whatever glasses you're wearing, that's the song and dance. That's the, that's the, that's the story you tell yourself of why those things are happening, the way they're happening. Okay. The truth of the matter is all we're seeing is one pattern happening over and over again.

Speaker 2:          02:58:51       So what this is, is essentially as an intellectual exercise, but the reality of our ability to come up, well not ours, obviously super smart people come up with the very technology that we're using right now to broadcast this podcast means that they have figured things out, that there are provable and that you can use science to determine what frequency things need to be, how much electricity you need, what kind of components can you know, take the image and projected through the power lines and through the Internet coat cables and all the different things that we need to be in place to provide the electricity to provide the Internet connection. That's all science. So this is all predictive sciences, predictive, right? But this is all, these are all things that are not just observable, but they're repeatable, right? The pattern. Where's the woo here? Here's, here's where the rule is.

Speaker 2:          02:59:45       Okay. Our explanation for why it happens, the laws of nature are woo. It's not woo is, are our words that we use to describe repeatable things. Okay. Which which, which law of which force of of of nature are you referring to? Let's pick one. Lucky, random miss. Can you show? I don't think that is a force of nature. Okay, so three with you. That randomness. The idea of randomness. Okay. Pick one because they use it. They say it's, it's evolution of a natural section via a random selection of temperature. Temperature. Okay. Okay. What causes to I observe temperature like you, I believe temperature exists. What causes temperature? We don't know. That's true and we don't know we you and I don't know [inaudible] they don't have any idea what causes only tell me about the patterns and regularities. That's it. That friction causes certain things that the magnetic pull of the sun on the earth causes a certain temperature shifts and the these are recognizable and repeatable and they understand how to measure them.

Speaker 2:          03:00:51       These are all just patterns and regularities found in nature and they're giving them names and explanations. I see what you're saying. Isn't explanations be debunked later on? I put them in the maybe bio plausible pile, but this is, this is, listen, I know it's frustrating but the philosophy of science, this is it. The cause and effect. We do not observe cause and effect. We do not observe one thing causing another and we just see a and then we see B. It's really, it's really, it's a bit difficult but imagine this, we see and we see B, we don't, we don't see the causal connection cause if we did see the causal connection you would know what happens. When I flipped that coin, you could have predicted it. You called predict what's going to happen when I file exactly how much force you're exerting on your thumb.

Speaker 2:          03:01:33       To flip that coin, I would have to know what altitude we're at to understand what the atmosphere that this coin is going through. I would have to know the weight of the coin. I would have to know that the position of your thumb on the thing, it's like what you said about the billiard balls, that it is true that if you could calculate the exact amount of friction on the cloth and the table, the amount of Polish that are on the balls, the amount of force, you'd have to have all the balls in exactly the same spot, but this is, this is not possible today. Today if you set up a table and you set up, let's say just say nine balls and you told me you were going to know where every ball was to the millimeter, I would say I will bet you $1 million you're wrong and I would be right every time.

Speaker 2:          03:02:18       You're never going to get it. Why? Because you don't have the ability to calculate all those very, but it's theoretically portion. It's also the physical, the physical change of the amount of force that you drive when you break those balls varies and it varies even slightly. It's going to change the way so a person just doing it with their body is not capable of that kind of precision. If we got a robot to break, even if you've got a robot to break, you would have to have those balls in exactly the same spot and they don't usually sit that way because the cloth has fiber in it and it's wool. It's a worsted wool and at worst it will moves and shifts and bends and it flattens out in some spaces and other spaces. It gets dirt and debris. In Charleston, there's too many variables.

Speaker 2:          03:03:03       So because we cannot compute all the variables, I'm with you. We can, maybe we can create a to it with a slight margin of error. Right? Well, they'll still be a margin of error. That's why I said I need a divine calculator. Don't have to even round off the numbers so I'll be slightly wrong. Right. But the argument is that if we had all the variables and that's a big, if it's logically possible, it's logically coherent with the reality that we see. Yes. Random. This is by the wayside. It's a figment of our imagination. We projected when we cannot compute, but if we could, this is a objective outside of us, right? The truth is outside of a, it's not dependent on me and you how we see the world. So randomness is based essentially on our inability to calculate variables. It's not on the, on an actual law itself. When we pray, when we say that's random, it's wool, right? It is and the strictest way of the, of the word. Now, every logical law. Now this, this, this is what hurts people,

Speaker 5:          03:03:58       but I love science. Look at me. I'm, I'm a lover of Sinai and I'm a, I'm a, I'm a science addict, okay? I read all the books. I am fascinated by science. Let's say I take object x and I throw it at that. I throw it at a window. What's going to happen? You don't know or have any experience with object. Object. Object is why can't you? Why can't you deduce it? Why can't you do this? What's going to happen if I had more information than you need experience. You need a history with object x. You need to get to know object x, interact. You cannot deduce it. While you would write down all these different variables, you would find out what people have learned from the past about these variables and now we'd be science. Exactly. Science is the history of patterns and regularities.

Speaker 5:          03:04:42       It is not, deduction is not logic. It's the type of lighter we call inductive logic. This logic is the faith that the past than the future. Soon in the future it will behave like the past. So the patterns and regularities we see in nature, we say, look, if these happen often enough, we can recreate these circumstances. Often enough, we predict it will happen in the future. We have a faith that it'll happen again in the future. There is no logical reason why it does. There is no not one single logical reason why we don't fall off the fall off, fall off the face of the earth. Every explanation we give ourselves is just a narrative. It is always subject to interpretation. However, with the change in variables like Chyna shifting of the Earth's magnetic poles or I gave you a ridiculous narrative, the Gremlin one, just to show you, look, I know you don't believe in mine.

Speaker 5:          03:05:31       I don't believe in my neither, right, but I'm doing the same thing Isaac did and I'm going to correlate my Grumman's three as far as he can correlate his gravity theory. He used the word gravity. He made it. He made it sound better. He made it sound less ridiculous, but the truth of matter is he's throwing his hands up in the air and saying, look, I dunno, let's just call it gravity. Let's, this is the way to think about it. Now. His contemporaries laughed at him. They said, it's an appeal to magic, and then when people started wearing those shades, those paradigms, they're like, hey, it makes sense if you, if you believe, if you, if you just believe in gravity for a second, it explains all this ballet of, of celestial bodies and how they move, but really what he discovered was a pattern and he gave that pattern in name, but does that force exists out there?

Speaker 5:          03:06:13       Well, not according to Einstein. He came up with a different narrative that fits the evidence even better than than Isaac Newton did. But it's still a narrative. It's, it hasn't removed all the other possibilities for something to be true. Without a doubt. For it to be knowledge, not belief. There has to be zeroed out, meaning no other possibility whatsoever. That's knowledge. So my, so can you know something that's untrue? You cannot know something that's untrue. You could believe something that's untrue. Knowledge means that this is known. There is no possibility of doubt. That's why Descartes was such an important philosopher because he gave us one thing that we know the cogito. Have you heard of the Cogito? I don't remember what it is. I think therefore I am. Oh, okay. What is it that we know for sure cause cause uh, you know it's funny, there's two great philosophies that I've read that they went through a crisis in their life.

