Speaker 1:          00:00:09       Experience.

Speaker 2:          02:14:15       You're not say. And he was like, well you wrote 14 different blogs mentioning me and I can't even say hi to you. And then another man said, I am also going to be this conference and if you come near me and talk to me, I will have the conference organizers are inherited called. But it's like you're a vote, you're a social retard and you're admitting your social retard because you're willing to communicate about this person. You willing to, you know, call them out or you know, a fucking publicly shame them or whatever you trying to do with your written words. But it's as far as like actually communicating like human beings were naturally doing before the Internet. You don't want any part of that, right? Like you want to be able to criticize them, but knock community, you want to have more control over the discourse than you should be allowed.

Speaker 2:          02:14:59       But you also want to define reality. You don't want reality to find, you don't want that person to be in front of you and going, I never said that. Like, that's not what I mean. You know, that's not what I mean. What you're doing is reinforcing your own narrative by distorting reality, social anxiety, uh, high school all over again and I mean that's what they're trying to avoid. They're trying to avoid confrontation by creating confrontation in, in a literal way and in a way where you know, in, in, in a written word way and insulated way. That's why then they put it on a blog. Just the choir. Anybody who disagrees. Banham. Anybody disagrees in the comment section, Ban them and create this fucking echo chamber and it's so unhealthy. And that's, I mean, that's a lot of progressive thinking today. They'll call it progressive, but it's like so closed off to any alternative points of view, you know, I mean, progressive, conservative conservatism, right?

Speaker 2:          02:15:50       It's like, it's like a religion in a lot of ways. In a lot of ways. It's restrictive, alternative and also very unkind. You know, one of the things about like a lot of progressive culture, today's is call out mentality. And this, you know, there's no ability to, uh, shame. I got something coming up, uh, uh, video that I'm doing for charity, uh, this holiday season. It's for UNICEF. I don't know if I'm allowed to talk about it, but whatever. I already, I already did a, and they approach me and they're like, listen, you know, this time of year you're going to be showing off all the latest and greatest cool stuff people to buy. Uh, would you

Speaker 4:          02:16:30       be willing to unbox our survival box? They have a survival box, which is like fundamental things that can help people survive in shitty parts of the world anyway, and immediately asked her, I said Yes to do it. I thought, oh fuck, as UNICEF fucked anybody over. Like what did I just open myself up to? Because there's this concern that like through association, even if my intentions were the best, that to the right person, I may have just added just the right amount of fuel for them to build an identity around my decision. That's so true, right? You have to be really careful when you attach yourself to anyone in sanction. Very, very careful. Then now I'm reading the Wikipedia in UNICEF and it turns out that they collect, uh, in terms of revenue, like, like billions, like they're huge. But on the positive side, a way to evaluate a charity is to see how much money actually makes it to the people that you're supposed to be helping as opposed to like the administration, like the salaries of the people that work there. And 92% gets out to people. That's incredible. Which is pretty good. So it's incredible. I mean, that's probably the best I've ever heard. Is it?

Speaker 2:          02:17:46       Yeah. I don't think I've ever recall. I don't recall anybody getting that much. I've, I've heard of horrible scenario where zero or like 80% and 80% goes to administrative costs and that's a common, that's fairly common. And they'll say, well, there's no other way, you know, you know, there's no other way around it. There's, there's some pretty big obscenity charities out there. Yeah. If you Google the percentage of money that actually goes to charity, there's some pretty harrowing numbers when we've talked about on the podcast have already listed all the railings. Yeah. Some of them are just disgusting. This is a lot of fake fucking charities and people get involved. And I'm like, do you remember when, why clef John was running for fucking president of Haiti? No. Yeah, this is like, that's like one of the big criticisms was that how much of the money was going like that he was trying to generate for his, um, campaigns trying well, he was trying to, uh, benefit Haiti after Haiti to get hit by that big earthquake. And there they found out that like a very small percentage of the money was actually going to elite illegal. I don't know man. I don't think there's actually like a league goal number.

Speaker 4:          02:18:55       So you can start a charity for a particular cause. Have no interest in servicing that cause keep all the money for yourself and call it salary.

Speaker 2:          02:19:04       Yeah, yeah, yeah. Like that's a huge fucking problem, right? Yes, it should be, but I think you can get away with some shit man. Apparently. Yeah. That seems to be, that seems to be the case. Yeah. Quake gains little why club can be found at hip hop artists. Uh, when was this quake in Haiti? Little can be found of a hip hop artist charity and there's um, he was claiming that he and dirty crucifixion after the earthquake when he faced questions about his charities financial record and the ability to handle what eventually amounted to $16 million in donations. That's so dark, man. Hmm. Yeah. I don't know like how much actually went where, what obviously, I don't know. He could be swindled by some dude that he was attached to who ended up misusing the funds. And yeah, it's possible. But somebody in that chain of command is a dark human being. This is what it says. The forensic audit audit examined $3 million of the charities, uh, 2005 to 2009 expenses and found (250) 600-0580 in illegitimate benefits to Mr John and other, a Yaley board and staff members as well as improper or potentially improper transactions. These included $24,000 from Mr. Jones show first services and $30,000 for a private jet that transported Lindsay Lohan from New Jersey to a benefit in Chicago that raised only 66,000. So 50% of the money that the benefit raised went to Lindsay Lohan's jet.

Speaker 2:          02:20:47       Yeah, I dunno. The audit considered it appropriate though for the charity to pay Mr John $100,000 to perform at a fundraiser in Monaco because that was his market rate. So he did a fundraiser and during the fundraiser that he organized, he got $100,000 he had himself paid $100,000 for a fucking fundraiser. Well, I'd like to be clear about this upcoming units at video. They did offer me money to do it and I said, hell no. How about that? It also found acceptable Yaley I guess. What is the name of the benefit to spend $125,114 on travel and other matters related to a 60 minutes report on why clefs mission to help the people of Haiti and his personal success story. So what's the fallout for this? People think he's a piece of shit. He's probably, yeah, I didn't even know about it. Yeah. Yeah. I don't know.

Speaker 2:          02:21:45       I don't know man. It's like if, if he generates all this money and more money goes to the charity, then would have gone to the charity without him doing it. Is that a benefit? Is that an inappropriate thing? It's, I don't know. Think him getting paid a hundred grand, do a fucking show when he's doing a chair. I mean, I've done fundraisers. You know what? I get paid zero. I thought for 10 the whole idea, every time I've done a fundraiser, I've gotten paid zero months. Yes, he got a hundred grand doing a fundraiser. That alone is fucking bullshit. Yeah, that's bullshit. But that plays up the whole thing we were talking about earlier about how people want to attach themselves to something and because that it's easy to prey on those individuals. I'm doing a charity, I helped the poor. Don't you want a piece of that?

Speaker 2:          02:22:30       Doesn't your, that doesn't your psyche require that, that great feeling that comes through donation? Definitely. Definitely. But the problem is with things like this, I think people are fools if they don't know that that's going to get out. Oh, you mean in his case you have to be a fool to not know that someone's going to find out you spent 30 grand on a fucking private jet and fly Lindsay Lohan to do a benefit. Like how, what? What? Lindsay Lohan. Oh, I'm confused. You know you're not flying Nelson Mandela somewhere. All right. Like what? What kind of an impact is Lindsay Lohan, a young pretty actress girl going to have on your fucking charity for Haiti? Right. You're telling me that that money wouldn't have been better spent on Haiti itself? Like that seems crazy. Yeah. I, this is one of the benefits of the distribution of information and things opening up is like once upon a time if some charities asking you for money and you have, you literally, there's no way to even look for that information or to to figure out where that money's going.

Speaker 2:          02:23:26       So it's going to be, it's obviously harder now to to hide those operations because in his case, yeah. Could you imagine what it would have been like just decades ago just to, to audit an organization. It's a charitable organization. How many charitable or charitable organizations over the years it had been total frauds just bilking money from people cashed too. Is there a standard number? I mean do you have to have a certain percentage that is like I dedicated towards the charity mean to me personally, just from like a logic perspective. If it, it would seem it would have to be half. No. Am I, am I crazy? Does that seem reasonable? Yeah. Well even that, I mean, the think a UNICEF, UNICEF is fucking Brockton with 98%. 90 to 90%. That's amazing. Crazy thing is though I still did the math on it and they're so huge that that remaining 8% is still a big number. The worst. Uh, there's a thing on America's worst charities. America's 50 worst charities. Raykin nearly 1 billion for corporate fundraising is very fitting this time of year because these, these vultures, these vampires, they're out right now. This is when they're coming after you. Above the law. America's worst charities.

Speaker 5:          02:24:40       This kid's wish network, uh, millions of dollars. They only give a set of 3 cents on the dollar to helping kids. That's the children's wish foundation. Which network? Oh, okay. They're like a rip off of the 2010. They hired the crisis management woman. I'm not going to give her name, but that did the BP spill

Speaker 2:          02:25:00       for disgusting. It's just, you know, there's so many vultures out there and then so many people that they want to make a lot of money being involved in charities, they're like, ah, you know, I'm a CEO of a charity. I should be making what a CEO of a corporation we make. Well that's like, that's counterintuitive. That's, that goes against what everybody thinks of when they think of charities. I think of you doing it for charity, like you're doing it. This is like you're doing it to help. How do you feel about charity in general? So it's a great thing if it's real, it's a great thing. If it's a real, I mean much of it could be a problem to write too much charity. In what way? Well, I don't know. Everyone always talks about like aid going to Africa and then war lords and shit taking control of it and it only helping them maintain their grip of on of power and yeah, that's kind of a different conversation.

Speaker 2:          02:25:59       I know it's not, yeah, like real charity is like Red Cross. Like would people need blankets and there's just some sort of a disaster in that come in. They get food and they set up a, you know, a food kitchen for folks that you mean like check charity here? Yeah. Local charity charity that you can audit. Mm, I see what you're saying. Charity where you know it's going to be like if you watch like a soup kitchen line, like okay, that's real. Like there's these people. Yeah, yeah, yeah. I want to contribute to that. If you're sending money to, you know, fill in the blank some country sending money to the Congo. Well yeah, the UNICEF one is to help people there in Africa and that's the, that's the weird part of it. Okay. So it's 92% is going to those people, but how much of it actually goes? Exactly.

Speaker 2:          02:26:47       People suck. And that's, I think that's the conclusion that we could probably draw somewhere on the east. Like whether it's from Ferguson or this fucking CV, CBC guy that's beating chicks up or bill Cosby, Julian people and raping them. We have focused on a lot of negativity. This podcast, I feel like we could, we could have done better. Where's the optimism? It's too late. There's also the thing that when you're aware of negativity, it kind of, when you expose it, it makes it much more difficult for that negativity prosper in the future. I suppose you're correct about that. Right, so maybe in that case our negativity was actually positivity. I would like to look at it that way. Seems convenient. I would like to say that we did some good, we had some, some discussions. We highlighted some gray areas. It's true. They need to be highlighted.

Speaker 2:          02:27:40       Yeah. Yeah. You need to be aware. Well, it's also what we're doing is by doing a podcast, by talking about stuff and by examining these ideas as open a mind so we can, you're, you're exchanging information and that information gets people to think about these things and changes the perceptions and the future of what these things are. You know, like we didn't know that there was a radio guy that likes beating the fuck out of checks. We didn't know until that information got out. That guy was a big time radio guy in Canada for a long time until the information got out that he was beating people up or be on women up showing that in that case he could, you know, the argument is that that

Speaker 3:          02:28:22       information getting us, uh, getting, getting out and then us talking about it is going to get to people who may have sure being like him. Right. And maybe they would deter them from doing the same thing, I dunno. Right. And there's, there's, there's a certain amount of positivity and justice. Yes. You know, when someone's doing what bill Cosby allegedly did, drugging women, what do you think will happen with Bill Cosby? That's a good question. With this, this guy, this John, whatever the fuck his name is, Kashi going, getting arrested, going to jail. Yeah. I find it hard to believe that someone's not gonna file charges against bill Cosby. Yup. And it's just gathering steam. Right? Well, it's just a matter of how much evidence they have. How much ice or the issue right now is the, there is a restriction. What is it? The Statute of limitation?

Speaker 3:          02:29:09       Yeah. Oh, the age that the crime was more than 25 years ago, right? Am I right about that? 25 I don't know what the number is. That's tricky. When you're dealing with a guy that's that old too, like he probably doesn't fuck anymore. You see? Right. I mean it has to take the agro, rape, whatever. He'd go way out of his way to rape me. You mean he's got the, he's got the ingredient. He's got the ingrained, he's taking the right vitamins probably. Did you see the Associated Press thing? Yes. That little clip there was that evil. Ooh, scary. The way he responded to it, it was like, we don't discuss these things and I was relying on your integrity. Is that evil? Pure evil.

Speaker 3:          02:29:52       There's a lot going on there, man. First of all, it's this elite royalty attitude. First of all, he gave them the royal. We do not respond like that's amazing, right? I'm talking to you, man. That's it. That's a sociopath. We means we means that he views himself as a character, right? Isn't that what that means? What does it mean? We means there's more than one of him. Yeah. What does that mean? We the organization known as Bill Cosby artist known as bill Cosby. Yes. Representative of the artist, the real version and the persona. He's in weeding. There's two versions. I have a team behind me. We do not yet respond and he kept saying integrity. In this weird world, I'll rely on your integrity and I relied on your integrity to not really, data always kills me. What I always think about whenever I see any shit like that is how would I respond had I not done it right.

Speaker 3:          02:30:45       Exactly. And I always think I'd say, listen, get the fuck off my case. Half speed didn't do it these days. I feel like I'd be on that stand or whatever. Yes. And I would not stop saying that this was not me. Exactly, but yet you never see that. Exactly. Why the fuck do you never see that they're guilty? Probably. I mean if you have to speculate, honestly, I'm just guessing. But if I had to guess when, look, if someone came to you and said, Louis, I know that what you were doing is you were a duck taping duties and fucking their mouth. What? After you drug them, you'd be like, no, I wife,

Speaker 4:          02:31:20       I didn't rape anybody in the mouth. You can't just can't. You can't fake that Reno.

Speaker 3:          02:31:26       No, no.

Speaker 4:          02:31:28       The minute it starts to be labored and it starts to be contrived, you have to immediately say what's the need for the show.

Speaker 3:          02:31:35       Exactly. And there's also, there's such a large number of people that he harmed. It's not like, which one Cosby really? Yeah, there's like 17 women now. 17 oh yeah. Oh Wow. I not caught up on him. 17 yeah. Yeah. There's a lot. Wow. There's a lot of, and more apparently are coming forth. We'll do, you know what they're saying is he was doing this for decades. Yeah. He had a system. I have three fucking donors to, and even if I didn't have a mom, you know, you've had no daughters. I love a lot of women. You know, I love a lot of humans that happened in a female. The idea that someone can do that and that one of the people that I care about and love could somehow or another, how would you react? I don't want to say, you know, it would be finding out where he was, if I knew where he was physically, if I knew where he was physically. And he did that to one of my daughters. Yes. I probably be doing some jail time. He would be in some sort of a full body cast at a young age. I saw the movie a time to kill. I don't know if you've seen it. Which, who's in the Matthew mcconaughey? It's before he started doing romcoms. Yeah.

Speaker 4:          02:32:43       And sold his soul to the devil. He was in the aids movie. Um, yeah. He's, he know now. He's a bad ass. He was mad Mike or Magic Mike. Oh, you're going back to take a Channing Tatum. No, wasn't he in it to Macada he was in there toe. Maybe magic white. I don't expose myself to that kind of thing. But then he, but he recently did. True detective, which did you watch? True detectives. Right. Wow, that's fucking great. That's the next level. But anyway, I saw a time to kill it. A young enough age that you had a drastic impact on my life, which the premise of that movie,

Speaker 3:          02:33:14       Samuel Jackson, do you remember this? Yeah. You remember the premise? Barely. Oh, okay. So early on, um, uh, early nineties, or black girl gets raped by a bunch of hillbillies. Did they kill her? Yes. Or they might, they killed her. They damaged irreparably. She would never have kids were raped her that badly. And as you might've been eight or nine in the movie, I can't remember. And, uh, and the, the father, uh, uh, murders, murders of the dudes who did it and he kills him. Right. And, uh, mcconaughey's character. The lawyer is arguing that that was just, Yup. Yeah. Well, remember that guy that, um, there was a martial arts instructor that molested his kid and the guy got arrested and they were taking the guy, the cops were taking the guy, um, through an airport or something like that, and the guy jumped out. You shot him in the head? Yes. And got off. Got Off. Yes. I do recall that there's, you know what man? I mean there's certain shit that can't do

Speaker 2:          02:34:17       what any part of you though, worry. This is a very difficult question. Would any part of you worry that the story you were getting from your daughter would be untrue if 17 other people said the same story? Time to die. It's time to break Cosby's arms. Both of them. Wow. And he places, well, there's 17 people. I think if I, if that was my daughter, I would be so consumed with anger. I don't know if I'd be able to contain myself, I would have to actively keep from being anywhere near him because if I fucked up, and I mean there's something about victimizing people that's horrific. I know something about victimizing a woman that's particularly horrific and, and victimize a woman by drugging her and then doing what you want to do with her body, like taking away their humanity. They become like, they become something that you use like a fucking human fleshlight.

Speaker 2:          02:35:09       If they're out cold, you draw them and then you, you fucked them. And like who? I mean, the real question is right. Like the only thing worse you could do is beat them up or worse you could do is like physically hurt them. Irreparably does the only thing worse, like when you take away someone's ability to decide what they do with their body, take away like a part of what makes him a human being. It's nuts. Drugging them Cosby. If that's real. I mean, obviously we're saying, yea, I agree, but, but you said yourself, it's when it gets to 17, he's not up for discussion. Yeah. And we, you know what, you're not talking about a guy who cheated on his taxes. You're not talking about a guy who, uh, I mean, even awful things like drunk driving, he said, you know, like a repeat drunk driver.

Speaker 2:          02:36:03       Yeah. Fuck man. You know, it's horrible. But there's something particularly horrible about a big powerful man who drugs women. It's terrifying. And it's also confusing to people because they're like, God, he's so famous. He didn't even have what's, what's the deal here? What's he, you know, why does he wouldn't, he could have done it the right way and had incredible success. Right. Use the man. Well it's also, I think it fits that narrative that like what is rape would it really is, is not sex power. Yeah. Power. And that's, that also goes along with that whole we shit, you know? Yup. I mean the we shit is, we do not respond to in you window I would assume that you had to integrity and I was relying upon your integrity. Like what? Integrity. It's creepy man. And the guy who's interviewing them is like really intimidated and there's like this weird moment. Yep. Why is that? Because he's not famous and you know, it's bill Cosby and your round them and you're not, maybe maybe it doesn't have a lot of experience and to lose your job, maybe. No, probably what,

Speaker 4:          02:37:16       what the concept of what the fallout would be for asking that question. Well, what would you do in that situation if you were the guy who was interviewing him? What'd you push it? Which my me or like who are you? You're you right now and you have some, for some reason they give you a camera and they let you interview bill Cosby. Holy Fuck. And he wants to talk about as NBC Sitcoms, anytime somebody you get the feeling that somebody is deceiving you, uh, you, I mean me personally, I can't help but not give into that. I can't help it not give into it. You mean to the deception? Yeah. Like I watch, like I talked earlier about watching help not give into it, giving given to it in the sense that challenge it. Okay. Yeah. Yeah. Uh, I've talked earlier, but watching the first 48, like my favorite part is the interrogation.

Speaker 4:          02:38:00       It's like, it's creepy. It's the, the, the, the glimpse into the, into the mind for a moment of how the mind prepares to, to defend itself from anything. The mind prepares due to self preservation to say shit and do shit. That makes no sense. That mean they're tripping over the excuses in an attempt to save their own asses, saying things that they don't even believe. Well, that's why it's got to be particularly frustrating if you're innocent. And a cop is like, look, I know you killed her. You killed your wife. Right? What the fuck man, that's right. Imagine being in that situation. The same thing happens like we said earlier about what would your response be. It happens in those rooms, in those interrogation rooms where you get an immediate vibe as a viewer and I'm sure that the cops being experienced are the exact same way that a true date, a true creepy fucking skilled murderer is obviously the worst because of how how great of an actor they are, how great, how great of a job they can do at exposing all the flaws in how you interpret them, how they can preemptively figure out what your questions are going to be in already have the answers and someone who is really planned out deception.

Speaker 4:          02:39:23       That's right. Deep, deep and advance and is used to doing on a regular basis that there is no antidote for that. The only antidote for that is them eventually wanting to get caught so that they could say a smee. It's always been me. So then they can be on the front fucking page as the only point at which it comes out because, but then you also realize watching that show that those guys, those guys are the shit that dreams are made of. Like there's one every fuck, I dunno how long, true, pure evil. But the vast majority of them are not skilled in that arena. The vast majority of them are like, fuck, I don't know how this happened. You know, they, and, and they'll try the defense, their defense in that state. But it's stumbly and it's, and it's so obvious that they're just attempting to, you know, to spin, spin

Speaker 3:          02:40:14       a web and then so the cops can figure out which path they need to take, uh, to, but it's very, very weird watching it because I, at times, I feel like a sociopath watching it. Brett Dunkin calls it murder porn. I completely agree. I completely agree with him because I watched it and I go, uh, you know, I know all the right answers. I'm skilled enough now. That's weird, right? You can educate yourself watching first 48 that's right. Do you think? Here's a real question. Yeah. Do you think that as we get access to more information about each other and access to each other's thoughts, like literally the, the, the calm, the point in time where 10 years from now and we can record our memories and our thoughts on some sort of a hard drive and have it be exchange, whether it's 10 or 50 or a hundred, whatever it is, will we get to a point where we eliminate evil? Is that possible? Is it possible to get to a point where we eliminate things like murder, rape, crimes against people? Why would an openness a effect that consequences either is 100% consequences to your action? The only time you come still completely in, in incomplete surveillance. Yeah. There's no opportunity to do it without getting caught. Yeah. Uh, what do you think about pedophiles out a vinyl scare the shit out of me, obviously because I have kids, but buckets because I'm, because I watched that, uh, Louis thorough thing he did on pedophiles.

Speaker 3:          02:41:55       They don't have a choice. Some of them, some of them don't know. I think, uh, do you know a disproportionate amount of lefthanded Jesus, disproportionate amount of pedophiles are lefthanded. There's a, there was an article in New York Times that was arguing for pedophilia being a mental disorder that can be isolated and, and, and viewed that you can, you can actually figure out what went wrong, what genes went wrong with what, you know, what genes, the final scene in that movie, uh, maybe not the final, but near the end in his documentary. So he called a movie is the guy that he's been going around with the uh, he basically his guide, the guy who's running the facility for the dudes who are responsible for pedophilia and whatever other sexual offenses. And he finally gets around to asking him the question because he has a little bit of an idea of the history of how he ended up in all this. And his reason for molesting or raping his two boys was that his wife wasn't putting out Whoa, fuck Christ. His wife wasn't putting out and the, that he was going to

Speaker 2:          02:43:11       get back at her. Oh God.

Speaker 4:          02:43:15       Was to take it out on their two kids.

Speaker 6:          02:43:23       Oh,

Speaker 2:          02:43:24       I've heard of people doing that in terms of killing their kids to Yup. To get back at their wife. They've killed their kids. Yup. Yeah. There's some fucked up humans, man. You know, but

Speaker 4:          02:43:36       particular case, the creepiest part about all of it was that the guy seemed way too normal. He seemed throughout the entire, uh, documentary. He was like the most relatable one of all of them. You know, he was, he essentially was, was driving, driving him around. He was the one explaining, he's almost the narrator of the entire thing, with the exception of Louie himself. And uh, it's almost like the dude, uh, you know, you have your traditional mindset of like what, what a pedophile is. Like. Maybe they were molested themselves or they can't help it or whatever. But in this guy's case, it just seemed like a fucking psycho.

Speaker 2:          02:44:18       Well, I think when we think about what, what entails, like what, what ingredients are involved and creating a human being, there's so many variables, so many situations that come up. So much information that gets passed from birth to whatever crime is committed from birth to shooting up a school. There is so much going on, there's so much data and it's so difficult to discern like what is it that causes someone to become a murderer and what is it that becomes, that causes someone to choose a life of crime or to become a rapist or to do, to do anything that harms what, what, where does it go and how can that be prevented and just becoming you. Okay. Becoming a nice guy, becoming who you are. Like think about all the fucking variables that are involved and becoming you and what could have gone wrong. All sorts of things along the way. What drugs could you have been introduced to? How many times could you have been dropped in your head? What things could've gone wrong that have, but how do this, hey, can you completely off?

Speaker 4:          02:45:22       How did this Guy Soak in just and state and how did he fake it so long? Is he facing

Speaker 2:          02:45:30       or is he broken? Does he, is he lacking empathy? Is he missing some sort of a social,

Speaker 4:          02:45:35       he was broken the whole time. He had people fooled for years. He had enough time to be normal enough to not, uh, exercise those thoughts he was having, I guess if we want to make the argument that he was always like that, but in his particular case, the thing that affected me more than any of that was that, oh fuck. I feel like this guy just snapped. I feel like this guy wasn't broken.

Speaker 2:          02:46:04       Not Possible though. Think about you. What, what could your wife possibly do to get you to fuck your kids police? You know what I'm saying? It's not possible. I something wrong along the way. Maybe it's some sort of a inability to recognize his own actions and non introspective quality to his life. A block that he put up early on in life. Yes. There's, you're, you're completely correct in the sense that there's probably more to it, but I think the scariest thing to the regular person is he's too regular. Yeah. That's theory. I don't even know the guy. And you're describing them to me. I didn't watch the whole document. I went on a Louie thorough, um, marathon, which is on my just very easy to do because he's fucking awesome. He's really awesome. He's a really interesting guy to talk to you too. So I watched the Fred Phelps won and I watched the African hunting one.

Speaker 2:          02:46:55       I watched the whole series of them, so I didn't watch the whole one. So I don't know that dude. I can't, I don't know if I would even recommend to watch it, but just because of that. It's really, it's, it's intense man. Yeah. I mean, what goes into creating a you, I mean, what I mean when I say you, I mean everybody who's listening think about all the things I think all the time about what made me me, you know, the, the idea of determinism, the idea of the, all the variables, your genetics, your environment, your, the input, your life experiences, your successes, your failures, your locks, you're zigging when you should've zagged. You're hitting the brakes and a meteor lands in front of your car. I mean, there's so many fucking things that happen in your life. And one thing that goes awful early can send you down a bad road, which could send you to another awful thing which could send you down a bad road.

Speaker 2:          02:47:50       It's like a, it's like you know, many dimensions playing out in front of you, like the, the potential, the potential outcome of every single event and the effect of that an impact. And it makes you really question everything. Our existence as a whole, that the possibilities of that, you know, what also makes you wonder, is it possible to ever completely socially engineered the human race? Is it possible that we could get our shit together 100% and have no evil and no crime and no rape, no murder and all done. We're done. We're good. We're all utopia now we're, I'll just come by ya and hugging each other and smiling to our neighbors because the whole world's our neighborhood now. I think we are so addicted to conflict that will find a way to fuck it up. But are we, are we always going to be, this is the question.

Speaker 2:          02:48:36       Are we the same thing today? That will be will be a million years from now or are we just like those monkeys that came down out of the trees instead of experimenting with new food sources and started eating meat and we'll find other people to do it for us. We'll find other things to do it for us a million years from now do isn't impossible that we can evolve past this. Like we have evolved, at least in this room. Yeah. We have gotten to a point where I'm not worried about I, we could all go to sleep together in this room. I'm not worried about it either. If you guys hit me in the head with a rock, you know what I mean? But if we were living in the Congo, that

Speaker 3:          02:49:08       could be an issue. If we were living in the Congo a million years ago, that could be an issue. I suppose for me, what I fear more than the people around me is the, and their decisions is the proliferation of negativity in general. Ryan, why the fuck does this terrible shit spread like wildfire? Why is the news the news? We all, we all still want it. We just don't want to participate in a physical way, but don't you think like this, this riot things going on, this closing of highways all across the country. The good in that of course is that there are so many people that regardless whether or not the narrative fix the facts, what they want to do is they want to stand up for inequality and even if it's not actually inequality they want to stand up for, and it most certainly is in some way because this guy who no matter what, whether what Arbill things he actually did do, he didn't grow up in your neighborhood.

Speaker 3:          02:50:01       He didn't grow up in my neighborhood. I got a fucking pretty sweet life. I had skated through the difficulties that I had only made me a better person. Here I am in 2014 with no fucking criminal record and it never hurt anybody. Everything's fine. Cool. You know what I mean? This guy for you, thank you very much. This guy didn't, he didn't, his scenario was vastly different than yours in mind. So whatever played out that allowed him to get in front of that cop, I think what people are standing up for is not just police brutality. They're standing up for this recognition that there is inequality in the world to be addressed. Of course, that's one of the poorest areas in the country. Yeah, it's fucked. Yeah. I was looking at like crime statistics the other day and like adjusted for population that is a fucking war zone way there without this police shooting.

Speaker 3:          02:50:52       You know what I mean? It's ultra poor and I know that the reason people are attaching themselves to it is inequality and it's unfortunate I guess that it takes this particular set of circumstances to have that conversation. But uh, ultimately you can't really have a healthy society when there's the nat level, that disproportion between people who have stuff in people. But you also can't have a society that's 300 fucking 50 million people in general. I mean, how, how are you going to organize 350 million people? It's, it's amazing that it works at all. To be honest. A poor community. Anywhere where the crime is low. It's a great question. I think, I don't know how much of it is about being poor in general and how much of it is subjective. Like if being poor in America means being poor relative to the richest people on the planet, right.

Speaker 3:          02:51:50       That's a different ball game and being poor in India I have no, maybe not because now there's rich people there too, but being poor in an environment where everyone's poor, you really pour, do you know what the 1% of the world is? You know what the number is that you have to make to be in the, in the global one, top 1%. It's way lower than people think, right? Yeah. What would you think it would be? I feel like I'm cheating because you may have mentioned it before. Okay, go ahead. Was it something like 40,000 or 35 34 35 yeah. Anything more than $34,000 and you are in the top 1% of the world privilege. Enormous, enormous privilege in this country. You know, enormous privilege. That's an, that seems like, like, Whoa, like that. Strengthen the borders, increase the military. It's impossible to overcome that number.

Speaker 3:          02:52:38       Like I hear where they were dealing with, I thought we're going to fix the world, but, uh, listen, I'm 47, I'll see a whole lot of time to do this. So let's just fucking live in a gated community and get a gun that's, you know, that's you d, How do you psychologically deal with that? Um, the idea of privilege. What can you do? What can you do? I mean, it's real. It's real as it gets. It's, there's no doubt about it. There's some or feeling guilty about it. Can't feel guilty about where you are. I mean, I would feel guilty if I victimize somebody can't feel guilty about being born lucky. Wow. If you can, I mean, can you feel guilty about being born lucky? I don't. I feel bad for people who aren't born like, right. I see what you're saying. It's a little different.

Speaker 3:          02:53:18       But look, Bill Cosby, if he did it should feel guilty. Yes. What I'm saying. You shouldn't feel guilty that you are, you know, not a woman that's being raped. Shit. Do you know what I'm saying? Yeah. I don't, I'm, guilt might not be the right word, but uh, there are days where I feel lucky. Right. You know, if you're lucky every day. Yeah. So what's the, what's the, what's the other end of that? You know, I, maybe guilt is not the right word, but there are people who wake up everyday and feel shitty Bryant. And so I guess I don't feel guilty, but I don't feel great that knowing that the vast majority of the planet isn't, but then again, what the fuck is happiness really? Well, then the other thing is how much money is it relative? Like how much money does the vast majority of the planet need to live their lifestyle?

Speaker 3:          02:54:05       When you're talking about poverty, are they well fed and happy? Because, yeah, I know it's one of the things about Mexico, like they were happy. It was like one of the happiest countries on the planet apparent wow. It with all the drug lords and all the consequences of that. That's what most people don't get happy. Those people are really unhappy. The people that have to deal with the drug lords, it's always, it seems to always be a question of contrast really. It's like, uh, I always come up, I come out here to La and, and, and I'm amazed at how every single day is exactly the same. Like from a weather perspective. Oh yeah. Like I left the apocalypse back home to come here and it's like, it could be July, in November and this new July. Yeah. There's no time. The only thing I will say is it gets dark incredibly quickly.

Speaker 3:          02:54:52       Especially being by the beach. It's like in 20 minutes because we're trying to shoot videos and stuff. Like, Whoa, where did the Sun Go? But um, that's because of the stupid daylight savings nonsense, whatever it is. But by, by regardless, it's like, it's always a question of contrast. It's like the good is better relative to the bad. Right, right. It's a, you, you need the bad to have the good, you need to, sad to have to happy. That's the idea of being a human being. Yeah. The question is, will we ever evolve and grow to the point where that is not necessary. And would the universal blind in that aided by technology, would that be the facilitator of that new mindset? So in that scenario, is there a motion? That's a good question. There can't be, that might not be, it might not be sex. I've always said that about robots or about a rather aliens.

Speaker 3:          02:55:44       When you look at aliens or do they have, they have no muscle. They have no sex organs. Big heads, no rounds. Like maybe it mean maybe they've found a replacement that's better than sex. Yeah. The real alien is just the brain hooked up to something. Right. It's not even, there's no physicality at all. Right. Well maybe that's what it is. Maybe it's just some sort of artificial intelligence that it gets downloaded into a body and the only thing that's necessary is it the body has fingers that can articulate and move in a certain way. Yeah. Matrix type shit. I saw an article making the rounds on my Twitter about how people are getting, um, neck problems from their smartphones. Oh yeah. Looking down, looking down and the uh, how posture and the weight of the head, the amount that the cervical spine has to hold up beyond what it was designed to do and the like drastic number of consequences because of that.

