Speaker 1:          00:00:00       Yeah,
Speaker 3:          02:09:16       I, one of the things that came out of the last collapsed 2008 was the government rescuing collapsed companies like Aig and the Royal Bank of Scotland, which by the way was the biggest company in the world. No one knows that. But Royal Bank of Scotland collapsed. It was the biggest company in the world. And Aig was the insurer of insurers and so it collapsed too. They were rescued by the government and maybe fair enough. But one of the motifs that came out of that was the idea of too big to fail. Well, this story says, wait a second, it says two big means definite failure. It means inevitable failure. And that strikes me as highly probable is there's a warning in this story, although it's, it's, it's a, it's a bear story, right? It's only four or five lines. It's just the outlines, but it's placed in a very particular place. It's placed right after the flood, right? It's like, well, there's the nihilistic chaos of the flood. And then there's the temp totalitarian temptation to build hyper structures that can theoretically replace the transcendent. But what happens, you build the hyper structure and it fragments from within, and then people don't speak the same language and they and they distribute themselves, sort of chaotically on the surface of the earth. So

Speaker 2:          02:10:33       therefore is the name of it called Babel. Because the Lord did there confound the language of all the earth. And from thence, did the Lord scatter them abroad upon the face of all the earth? I think the other issue too is that what's the problem with the homogenization of a group? It's like you bring everyone into the group and then they're all the same uniformity. Well, the advantages, you can understand everyone, the disadvantages, there's no variability left, right? There's no variability. Everyone is a clone of everyone else and that's great if you know where you're going and you know how to get there, but it's really, really bad if the underlying structure shifts on you because the fact that you're adapted to one situation, hyper adapted to one situation might mean that your content completely not adapted to the next situation. You build groups that are too big and too homogenous.

Speaker 2:          02:11:23       They're effective, but only within the limited range of their map. And if the map no longer functions, then the whole thing sinks. And that's I think what happens in this particular story. And then okay, at the end of that, then what happens is that soon afterwards, I think perhaps immediately afterwards, the story of Abraham, he merges and that's really. I would say that's when the the prime myths, the prime, oh, myths take on a more historical element and history, you know, roughly speaking history as we know it begins something like 6,000 years ago, so and then. Then the rest of the biblical stories proceed at pace. From there, what basically happens is that as something that was well mapped out by northrop Frye and you think at the University of Toronto that you all would have been encouraged to read northrop frye because he was perhaps the greatest literary scholar that the University of Toronto ever produced and what He.

Speaker 2:          02:12:18       He outlined the old testament very interestingly, he said that what happens after these initial stories is that the state arises, so it's like the Tower of Babel is continually rebuild over and over and it's the state of Israel's. The Israelis Israelites get their act together, build a state. What happens? They get corrupt. A prophet comes up and says, you better watch out because what you're doing is not making God happy and the profits are very brave because they come forward that the kings are authoritarian and they can kill them. At an instant, but the profits are moved by walking with God, let's say, for lack of a better argument. They come to the king and say, look, you're not caring for the widows and the children. Right? And you think that's okay because they're weak. It's not okay. You're breaking the covenant. You're breaking the rules and the price for that is what we really saw.

Speaker 2:          02:13:06       The price for that is a flood. It's like get your act together or you're going to be sorry. Now sometimes the kings to whom the prophets speak, listen, but often they don't and then the whole bloody state is demolished and then isn't real. Lights are back. Like they're enslaved or they get wiped out by their enemies are like, it's a complete bloody catastrophe that lasts for centuries and then they kind of struggled back up and make another state and then they get arrogant and then it gets corrupt and then a profit comes along and says,

Speaker 2:          02:13:32       you know what happened last time? It's like, well, that was 600 years ago, right? And I knew everything now so I don't have to pay any attention to you. It's they ignore it and then because the and the prophet say, you are violating a fundamental moral order, you're supposed to as king, you're supposed to be subject to something higher than yourself. Right? It's like the idea that the Mesopotamians had that the emperor was supposed to be an emissary of Marduk. That's why he was the emperor because he was a good Marduk. He could confront chaos and make order. That was what gave him his sovereignty or the Egyptian Pharaoh was a combination of Osiris and horus. That's what gave him sovereignty and so the idea was you get to be king, but you have to act out the spirit of being king and if you don't do that, then well king or not all hell's gonna break loose for you.

Speaker 2:          02:14:21       And that's what the profit is continually say, but the Israel lights, you know, they don't pay enough attention and they continued to get absolutely demolished. And so the Old Testament can be read at least in part as the description of a sequence of the rise and fall of states and their descent into corruption and chaos. And so we'll leave it at that because I want to tell you the next part of the story, the last part of the story, roughly speaking in our next lecture, which is also the last lecture. So we've got about 12 minutes if we want it. So if anybody has any questions you can ask them are we can and if you don't then we could call it a day. So does any. Well, it's a lot of information. So. And it's a lot of strange inflammation. So I'm curious, you know, if, if, if what you make of it,

Speaker 5:          02:15:20       you were talking about your why is why is it a similar size, which is American.

Speaker 2:          02:15:32       You think the right and left can talk to each other. You think they speak the same language, right? You see it that fragmenting occurring and they really are. Not only are they speaking different languages there, they really are speaking different languages. It's the right way of thinking about it. Yes, it's very, very dangerous. You know, I think the US worked for a long time, first of all because it didn't always have 300 million people. It's a lot of people to put under one umbrella. Now the utility of the American system is that it is a hierarchy, right? There's individuals, families, towns, states underneath a somewhat loose federal structure and that sort of. So it's not a. it's not a monolith where everyone has to speak precisely the same language. It's got some flexibility built into its structure because it's, it's, it's, it's, it's formulated into components which have a certain amount of autonomy and so far that's worked sufficiently well.

Speaker 2:          02:16:26       Whether it will and it will probably continue to work. I mean the are a very, very robust people and they've gone through things that are analogous to what they're going through now. Many times God only knows, right, but, but it's very dangerous thing to presume that the Americans are down for the count because they have an uncanny ability to rise from the ashes even stronger than they were before. But you can certainly see the danger lurking in Europe. That's, that's a different thing. Like I think the European state is dude, because I think it grew too fast and it's severed that connection between like there's not the proper hierarchy of, of identification. So, and people are saying, wait, I Brussels, like, who the hell are you guys? Why are you making decisions for us? And we don't agree with your decisions and like are you sure that Greece and Germany can be in the same place because that's by no means self evident, right? The Germans aren't very happy about it and the Greeks aren't very happy about it and one of the rules for making an organization is that it's a lot easier to make a functional organization worse than it is to make a dysfunctional organization better. And so you might say, well you've got Germany and France and England, well let's say Germany and France powerhouses, especially Germany, they can afford to bring Greece in. Well

Speaker 4:          02:17:44       maybe, but

Speaker 2:          02:17:46       there's no evidence that they can afford it. So I mean Greece is unbelievably corrupt. No one pays her income tax. That's a big problem. Right? And bringing them in to a union at a high order has no effect whatsoever on the micro behaviors. And the thing is the micro behaviors have to be rectified and no one really knows how to do that. How do you stop a country where people don't pay their taxes from? How do you stop the people from not paying their taxes? Why do we pay our taxes? Who knows? We could just all of a sudden decide not to, you know, and the government wouldn't have the resources to run around gathering them all up for one reason or another. It's become customary for people in functional Western democracies to pay their taxes. But why, who knows? It would have been way easier for us just to do what the Greeks did and pretend to pay them, you know, so there are too big I think. And so the people on the right is saying back to the nation and like I understand why they're doing that,

Speaker 4:          02:18:44       but, but

Speaker 2:          02:18:49       the danger is the nation will subordinate the individual. And I do see it as another example of safe spaces. It's just scales different. So. And that's why I think that the proper antidote to that, to both the chaos on the left and the order on the right, roughly speaking, is to walk the proper line in the middle. And we better do that because things are not. Things are too chaotic at the moment. So it's not good. Maybe it's really good that's possible. But we're in a state where I really believe we're in a state where things could go any number of ways and there's no, there's no predicting it. So. And never felt that, you know, I mean I lived in the eighties and you know, political correctness rose up in the nineties as well and I can remember a lot of what happened in the early seventies with the oil crisis and all that. So there were times when things were shaky but they weren't shaky the way they are now. They're an internal shakiness rather than something that was a threat that was, seemed to be imposed from the outside. And that's different. And, and it's, it's, it's, it's, it is associated with, with this intellectual war that's going on with postmodernism in new Marxism. And all of that as well. So

Speaker 5:          02:20:08       dealing with, and you mentioned that the effects are much more pronounced than men, especially given the agenda.

Speaker 2:          02:20:37       It's a lot of questions. They're good questions. Um, I'll tell you a couple of strange things that it takes that I don't really understand. The first is when we've done the analysis of the effects of the future authoring program, it has had a different differential impact on men and it's had a particularly differential impact on what I would call it excluded men. And so that would be non western ethic minority men or, or what majority men who aren't doing very well. So for example, at Mohawk College, the future authoring program had a particularly robust effect on Mohawk college students who are men who hadn't done very well in high school and knew, hadn't picked a major that had a destination, a career destination at it's amp. So you can imagine those people are, they have an ambiguous relationship with the idea of education and they're not oriented specifically towards a goal.

Speaker 2:          02:21:29       They're not very motivated. Now why did it have a differential effect on man? That's a good question. Well, first of all, the women are doing better, so it might just be a matter of the fact that it does better for people who aren't doing as well and at the moment most of them are men, I don't believe. I think that might be part of it, but I don't believe that's all of it. I think that part of the reason that women are doing better is because they're agreeable and so if a system sets out a structure and says, here's a pathway to attainment, the women won't rebel against that. They'll go along with it and that's working very well for them at the moment. The man, especially the men on the disagreeable end of the distribution and there's way more men on the district disagreeable end of the distribution.

Speaker 2:          02:22:12       Then there are women, right? That's what you get from. If you look at overlapping normal distributions. So there's the male district, female distribution for agreeableness, mail distribution for agreeableness. Tremendous overlap. Okay. Women are higher. All the really agreeable people are women. All the really disagreeable people are meant and maybe the real differences occur at the extremes. Right? So, so, and it's a very interesting side effect of overlapping distributions so people can be mostly the same, but that can still produce radical differences. Disagreeable men won't do anything they don't want to do. They just say up yours, I'll go home and play video games with you. I'm not listening to your stupid classes and why should I work for you? I'll just go have fun. I'll do my own thing. I don't think they're motivated. And so then if you take the men who are like that and you say, okay, what do you want?

Speaker 2:          02:23:06       You can have what you want, but you have figured out what it is. So then they write down what they want. They think, Oh hey, well that might be worth having. So maybe I'll put some effort into it. That's what it looks like to me. Now, you know, that's weak evidence and this is a weak argument, but I'm trying to stretch out my understanding to account for this. But I'll tell you something else that's really weird. I don't understand this either. So more than 90 percent of the people who watch my videos on youtube are men now that's weird because now about 80 percent of psychology students are women. So that is not what you would expect, right? You would expect that the majority of them would be women and you might say, well it's because of the political stance I've taken. And I thought, well that's possible.

Speaker 2:          02:23:45       So I went and looked at the demographic data because I have that. Well before I did any of the political videos, 85 percent of my viewers were men. So it's actually increased a bit. It's increased by six percent and that's not trivial, but it was still overwhelmingly men. So that was interesting. I thought, what the hell, why is that? Exactly. And then now I've been watching crowds when I've been talking to them and the crowds that have come to see me in person. This happened at the University of Toronto Free Speech Debate and I actually noticed it and commented on it before the debate took place because I was talking about intrinsic differences between men and women. And I looked around the room and I thought, hmm, hey, 80 percent of the people in this room are men. So I had all the men stay windham and women stand up and then all the men stand up.

Speaker 2:          02:24:28       They said, look, here's a natural experiment. For some reason, 80 percent of the people who showed up to this sermon, now everybody thought I was kinda cracked to to do that. And it was a risk, you know? But I thought, no, there's something going on here. And then what's interesting now is that every public appearance that I've made that's related to the sort of topics that we're discussing is overwhelmingly men. It's like it's like 85 to 90 percent. And so I thought, wow, that's weird. Like what the Hell's going on here? Exactly. And then the other thing I've noticed is that I've been talking a lot to the crowds that I've been talking to, not about rights but about responsibility, right? Because he can't have the bloody converse. What are you doing? You can't have the conversation about rights without the conversation about responsibility because your rights are my responsibility. That's what they are technically, so you just can't have only half of that discussion and we're only having half that discussion. The question is,

Speaker 3:          02:25:23       well, what the hell are you leaving out? If you only have that half of the discussion and the answer is, well, you're leaving out responsibility and then the question is, well, what are you leaving out? If you're leaving out responsibility and that answer might be, well maybe you're leaving out the meaning of life. That's what it looks like to me. It's like here you are suffering away. What makes it worthwhile, right? You know you're completely out. You're completely. You have no idea what you're you. It's almost impossible to describe how bad an idea that is. Responsibility. That's what gives life meaning. It's like lift a load. Then you can tolerate yourself, right? Because look at your useless, easily hurt, easily killed. Why should you have any self respect? That's the story of the fall. Pick something up and carry it. Pick. Make it heavy enough so that you can think, yeah, well useless as I am.

Speaker 3:          02:26:21       At least I could move that from there to there. Well, what's really cool about that is that when I talk to these crowds about this, the man's eyes light up and that's very like I've seen that phenomena because I've been talking about this mythological material for a long time and I can see what I'm watching. Crowds people, you know, their eyebrows lift, their eyes light up because I put something together for them, not sweat, mythological stories do. So I'm not taking responsibility for that. That's what the stories due. So I say this story to people, go click, click, click, you know when their eyes light up, but this responsibility thing that's a whole new order of this is that young men are so hungry for that. It is unbelievable. And one of the things I've been talking to some of the people who've been running for the conservative leadership in Canada and I've been talking to them about, well the difficulties they have communicating with young people because conservatives, what?

Speaker 3:          02:27:09       What the hell are they going to sell to young people, right? Because being conservative is something that happens when you're older. They can sell responsibility. No one's selling it. And the thing is, for men, there's nothing but responsibility. No, I was watching the simpsons the other day. I watched the simpsons episode and I deconstructed it. And so it's really interesting. So what happens in the first Simpson episode is that it's Christmas and homer and marge, you're going to buy some Christmas presents, but homer doesn't get his Christmas bonus. And so he's absolutely crushed by that. And that actually is a recurring theme in the simpsons where homer loses his job or something like that or can't make enough money. He's completely crushed even though he's kind of useless, bumbling, laughing, fool of a guy, you know? The thing that gives that show its soul is that he still oriented towards his family.

Speaker 3:          02:27:57       That's what makes them honorable, is that foolish as he is. He's decided to adopt responsibility for his family and to try to bear that. And so he's not. He's a holy fool. He's not a complete fool. And so interesting watching the story because he suffers dreadfully as a consequence of not being able to fulfill his responsibility. Well, that's for men. Women have their sets of responsibilities. They're not the same, right, because they're complicated because women of course have to take primary responsibility for, for having infants at least, but then also for caring for them, they're. They're structured differently than men for biological necessity, even if it's not a psychological issue and it's also partly a psychological issue. Women know what they have to do. Men have to figure out what they have to do and if they have nothing worth living for them, they stay Peter Pan and why the hell not because the alternative to valued responsibility is impulsive, low class pleasure, and you saw that in the Pinocchio Story, right?

Speaker 3:          02:29:02       That's pleasure island. It's like, well, why lift the load if there's nothing in it for you? That's another thing that we're doing to men. That's a very bad idea and two boys, it's like your pathological and oppressive. It's like, fine. Then why the hell am I going to play if that's the. If that's the situation. If I get no credit for bearing responsibility, you can bloody well be sure I'm not going to bear it, but then you know your life is useless and meaningless and you have your full of self contempt, denialism and, and that's not good. And so that's why I think that's what I think is going on at a deeper level with regards to men needing this direction. A man has to decide that he's going to do something. He has to decide that

Speaker 5:          02:29:48       image.

Speaker 3:          02:29:52       Yeah. Well, you know partly what you're trying to do in the future authoring process to say, okay, well what's your highest value? Right? It's the star. It's like, okay, what are you aiming for? You can decide man, but you know, there's some criteria. It should be good for you. It should be good for you in a way that facilitates your moving forward. Maybe it should be good for you in a way that's also good for the family and the community. It should cover the, the domain of life mean there's constraints on what you should regard as a value, but you. But within those constraints, you have the choice. You have choice. Well, the thing is is that people will carry a heavy load if they get to pick the god damn load so and they think, well, I won't carry any load. It's like, okay, fine, but then you're like the sled dog that doesn't have a sled pole, you're just gonna.

Speaker 3:          02:30:41       You're going to tear a piece is out of your own legs because you're bored. You know you need. People are pack animals. They need, they need to pull against a weight and and that's not true for everyone. It's not true. Particularly say for low conscientious people. I mean maybe they're open and creative are extroverted and some other things, but for the, for the typical person, they, they, they'll eat themselves, they'll eat themselves up unless they have a load. This is why there's such an opiate epidemic among a dispossessed white, middle aged guys who were unemployed in the US. It's like they lose their job. They're done, right? They despise themselves. They develop chronic pain syndromes and depression

Speaker 2:          02:31:20       and the chronic pain is treated with opiates. So that's what we're doing. So yeah, that's what it looks like to me is you have to. And it's so interesting to watch the young men when you talk to them about responsibility. There is a God damn thrilled about it. It just blows me away. It's like, really? That's what's. That's the counterculture. Grow the hell up and do something useful. Really. I could do that. Oh, I'm so excited by that idea. No one ever mentioned that before. It's like rights, rights, rights, rights, Jesus. It's, it's, it's appalling. It's, it's, and I feel that that's deeply felt by the people who are, who are coming out to to listen to these sorts of things, to there. They've had enough of that so. And they better have because it's, it's a nonproductive motive being responsibility, man. That's where the meaning in life is. So. All right, good. One more class. Hey, we'll see you next week.
